3/5/2018 6:00:02 AM	Error	Error	20.71	69.27	679.22	0.00	0.002708077	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708077	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:00:12 AM	Error	Error	20.71	69.27	679.26	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:00:22 AM	Error	Error	20.71	69.27	679.18	0.00	0.002708085	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708085	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:00:32 AM	Error	Error	20.71	69.27	679.26	0.00	0.002708080	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708080	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:00:42 AM	Error	Error	20.71	69.27	679.18	0.00	0.002708077	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708077	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:00:52 AM	Error	Error	20.71	69.27	679.22	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:01:02 AM	Error	Error	20.71	69.27	679.22	0.00	0.002708080	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708080	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:01:12 AM	Error	Error	20.71	69.27	679.31	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:01:22 AM	Error	Error	20.71	69.27	679.22	0.00	0.002708085	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708085	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:01:32 AM	Error	Error	20.71	69.27	679.22	0.00	0.002708080	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708080	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:01:42 AM	Error	Error	20.71	69.27	679.31	0.00	0.002708080	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708080	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:01:52 AM	Error	Error	20.71	69.27	679.26	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:02:02 AM	Error	Error	20.71	69.27	679.31	0.00	0.002708077	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708077	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:02:12 AM	Error	Error	20.71	69.27	679.26	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:02:22 AM	Error	Error	20.71	69.27	679.26	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:02:32 AM	Error	Error	20.71	69.27	679.14	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:02:42 AM	Error	Error	20.71	69.27	679.31	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
3/5/2018 6:02:52 AM	Error	Error	20.71	69.27	679.22	0.00	0.002708083	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002708083	inactive	0.00	0.00	0.00000	inactive	0	0
