Timestamp	System State	Line State	Temperature	Temperature °F	Pressure AI	Density DMA HPM	Period	Density API 20 °C	API 20 °C	Spec.Grav.20/15.56°C	Density API 15 °C	API 15 °C	Spec.Grav.15/15.56°C	Generic AI 1	Periode (Raw)	Inline Pump Error	Density 15.56 °C	API 15.56 °C	Spec.Grav.15.56/15.56°C	Calibration DI	Flowstop	Hold
			°C	°F	bar	kg/m³	s	kg/m³	-	-	kg/m³	-	-	-	s	-	kg/m³	-	-	-	-	-
2/7/2018 3:17:48 PM	Error	Error	12.37	54.27	807.55	0.00	0.002683359	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683359	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:18:05 PM	Error	Error	12.34	54.21	807.46	0.00	0.002683349	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683349	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:18:15 PM	Error	Error	12.32	54.17	807.46	0.00	0.002683340	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683340	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:18:25 PM	Error	Error	12.30	54.14	807.38	0.00	0.002683332	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683332	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:18:35 PM	Error	Error	12.28	54.10	807.38	0.00	0.002683332	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683332	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:18:45 PM	Error	Error	12.26	54.07	807.33	0.00	0.002683321	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683321	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:18:55 PM	Error	Error	12.24	54.03	807.25	0.00	0.002683316	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683316	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:19:05 PM	Error	Error	12.22	54.00	807.21	0.00	0.002683305	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683305	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:19:15 PM	Error	Error	12.20	53.96	807.21	0.00	0.002683297	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683297	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:19:25 PM	Error	Error	12.18	53.93	807.17	0.00	0.002683295	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683295	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:19:35 PM	Error	Error	12.17	53.90	807.12	0.00	0.002683286	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683286	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:19:45 PM	Error	Error	12.15	53.87	807.12	0.00	0.002683281	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683281	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:19:55 PM	Error	Error	12.13	53.84	807.04	0.00	0.002683275	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683275	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:20:05 PM	Error	Error	12.11	53.80	807.00	0.00	0.002683270	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683270	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:20:15 PM	Error	Error	12.09	53.77	806.95	0.00	0.002683267	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683267	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:20:25 PM	Error	Error	12.08	53.74	806.95	0.00	0.002683259	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683259	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:20:35 PM	Error	Error	12.06	53.71	806.95	0.00	0.002683254	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683254	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:20:45 PM	Error	Error	12.04	53.68	806.87	0.00	0.002683251	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683251	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:20:55 PM	Error	Error	12.03	53.65	806.74	0.00	0.002683240	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683240	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:21:05 PM	Error	Error	12.01	53.62	806.83	0.00	0.002683238	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683238	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:21:15 PM	Error	Error	11.99	53.59	806.70	0.00	0.002683230	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683230	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:21:25 PM	Error	Error	11.98	53.56	806.70	0.00	0.002683224	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683224	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:21:35 PM	Error	Error	11.96	53.53	806.62	0.00	0.002683217	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683217	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:21:45 PM	Error	Error	11.95	53.50	806.57	0.00	0.002683211	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683211	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:21:55 PM	Error	Error	11.93	53.48	806.53	0.00	0.002683206	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683206	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:22:05 PM	Error	Error	11.91	53.45	806.62	0.00	0.002683203	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683203	inactive	0.00	0.00	0.00000	inactive	0	0
2/7/2018 3:22:15 PM	Error	Error	11.90	53.41	806.53	0.00	0.002683195	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002683195	inactive	0.00	0.00	0.00000	inactive	0	0
