Pt.        Date      Time        RT/s       R/Omiga    
   78  2018_11_26  09_31_17   771.0     111.734200
   79  2018_11_26  09_31_27   781.0     111.734380
   80  2018_11_26  09_31_37   791.0     111.734910
   81  2018_11_26  09_31_47   801.0     111.735170
   82  2018_11_26  09_31_57   811.0     111.735460
   83  2018_11_26  09_32_07   821.0     111.735580
   84  2018_11_26  09_32_17   831.0     111.735900
   85  2018_11_26  09_32_27   841.0     111.735880
   86  2018_11_26  09_32_37   851.0     111.736290
   87  2018_11_26  09_32_47   861.0     111.736080
   88  2018_11_26  09_32_57   871.0     111.735640
   89  2018_11_26  09_33_07   881.0     111.735670
   90  2018_11_26  09_33_17   891.0     111.735990
   91  2018_11_26  09_33_27   901.0     111.736050
   92  2018_11_26  09_33_37   911.0     111.735640
   93  2018_11_26  09_33_47   921.0     111.734940
   94  2018_11_26  09_33_57   931.0     111.735230
   95  2018_11_26  09_34_07   941.0     111.734990
   96  2018_11_26  09_34_17   951.0     111.734470
   97  2018_11_26  09_34_27   961.0     111.734080
   98  2018_11_26  09_34_37   971.0     111.734290
   99  2018_11_26  09_34_47   981.0     111.733760
  100  2018_11_26  09_34_57   991.0     111.733610
  101  2018_11_26  09_35_07  1001.0     111.733030
  102  2018_11_26  09_35_17  1011.0     111.732440
  103  2018_11_26  09_35_27  1021.0     111.732440
  104  2018_11_26  09_35_37  1031.0     111.731820
  105  2018_11_26  09_35_47  1041.0     111.731820
  106  2018_11_26  09_35_57  1051.0     111.731530
  107  2018_11_26  09_36_07  1061.0     111.731380
  108  2018_11_26  09_36_17  1071.0     111.731240
  109  2018_11_26  09_36_27  1081.0     111.730350
  110  2018_11_26  09_36_37  1091.0     111.730350
  111  2018_11_26  09_36_47  1101.0     111.730090
  112  2018_11_26  09_36_57  1111.0     111.729940
  113  2018_11_26  09_37_07  1121.0     111.729470
  114  2018_11_26  09_37_17  1131.0     111.729560
  115  2018_11_26  09_37_27  1141.0     111.729180
  116  2018_11_26  09_37_37  1151.0     111.728800
  117  2018_11_26  09_37_47  1161.0     111.728300
  118  2018_11_26  09_37_57  1171.0     111.728240
  119  2018_11_26  09_38_07  1181.0     111.728120
  120  2018_11_26  09_38_17  1191.0     111.727510
  121  2018_11_26  09_38_27  1201.0     111.727480
  122  2018_11_26  09_38_37  1211.0     111.727180
  123  2018_11_26  09_38_47  1221.0     111.726830
  124  2018_11_26  09_38_57  1231.0     111.726890
  125  2018_11_26  09_39_07  1241.0     111.726770
  126  2018_11_26  09_39_17  1251.0     111.727040
  127  2018_11_26  09_39_27  1261.0     111.726680
  128  2018_11_26  09_39_37  1271.0     111.726620
  129  2018_11_26  09_39_47  1281.0     111.726510
  130  2018_11_26  09_39_57  1291.0     111.726300
  131  2018_11_26  09_40_07  1301.0     111.726740
  132  2018_11_26  09_40_17  1311.0     111.726300
  133  2018_11_26  09_40_27  1321.0     111.726740
  134  2018_11_26  09_40_37  1331.0     111.726860
  135  2018_11_26  09_40_47  1341.0     111.727360
  136  2018_11_26  09_40_57  1351.0     111.727240
  137  2018_11_26  09_41_07  1361.0     111.727480
  138  2018_11_26  09_41_17  1371.0     111.727650
  139  2018_11_26  09_41_27  1381.0     111.727070
  140  2018_11_26  09_41_37  1391.0     111.726890
  141  2018_11_26  09_41_47  1401.0     111.727010
  142  2018_11_26  09_41_57  1411.0     111.726860
  143  2018_11_26  09_42_07  1421.0     111.726800
  144  2018_11_26  09_42_17  1431.0     111.726300
  145  2018_11_26  09_42_27  1441.0     111.726180
  146  2018_11_26  09_42_37  1451.0     111.725270
  147  2018_11_26  09_42_47  1461.0     111.725770
  148  2018_11_26  09_42_57  1471.0     111.725330
  149  2018_11_26  09_43_07  1481.0     111.725160
  150  2018_11_26  09_43_17  1491.0     111.724480
  151  2018_11_26  09_43_27  1501.0     111.724300
  152  2018_11_26  09_43_37  1511.0     111.723780
  153  2018_11_26  09_43_47  1521.0     111.723360
  154  2018_11_26  09_43_57  1531.0     111.723570
  155  2018_11_26  09_44_07  1541.0     111.723480
  156  2018_11_26  09_44_17  1551.0     111.724300
  157  2018_11_26  09_44_27  1561.0     111.724570
  158  2018_11_26  09_44_37  1571.0     111.724510
  159  2018_11_26  09_44_47  1581.0     111.724920
  160  2018_11_26  09_44_57  1591.0     111.725270
  161  2018_11_26  09_45_07  1601.0     111.725660
  162  2018_11_26  09_45_17  1611.0     111.726240
  163  2018_11_26  09_45_27  1621.0     111.725710
  164  2018_11_26  09_45_37  1631.0     111.726270
  165  2018_11_26  09_45_47  1641.0     111.725570
  166  2018_11_26  09_45_57  1651.0     111.726070
  167  2018_11_26  09_46_07  1661.0     111.725710
  168  2018_11_26  09_46_17  1671.0     111.725450
  169  2018_11_26  09_46_27  1681.0     111.725450
  170  2018_11_26  09_46_37  1691.0     111.724720
  171  2018_11_26  09_46_47  1701.0     111.724950
  172  2018_11_26  09_46_57  1711.0     111.724540
  173  2018_11_26  09_47_07  1721.0     111.724420
  174  2018_11_26  09_47_17  1731.0     111.724330
  175  2018_11_26  09_47_27  1741.0     111.724390
  176  2018_11_26  09_47_37  1751.0     111.724450
  177  2018_11_26  09_47_47  1761.0     111.723540
  178  2018_11_26  09_47_57  1771.0     111.723980
  179  2018_11_26  09_48_07  1781.0     111.723920
  180  2018_11_26  09_48_17  1791.0     111.723450
  181  2018_11_26  09_48_27  1801.0     111.723250
  182  2018_11_26  09_48_37  1811.0     111.723420
  183  2018_11_26  09_48_47  1821.0     111.723570
  184  2018_11_26  09_48_57  1831.0     111.724330
  185  2018_11_26  09_49_07  1841.0     111.723630
  186  2018_11_26  09_49_17  1851.0     111.723860
  187  2018_11_26  09_49_27  1861.0     111.724250
  188  2018_11_26  09_49_37  1871.0     111.724280
  189  2018_11_26  09_49_47  1881.0     111.724690
  190  2018_11_26  09_49_57  1891.0     111.725330
  191  2018_11_26  09_50_07  1901.0     111.725540
  192  2018_11_26  09_50_17  1911.0     111.725950
  193  2018_11_26  09_50_27  1921.0     111.725860
  194  2018_11_26  09_50_37  1931.0     111.726300
  195  2018_11_26  09_50_47  1941.0     111.726650
  196  2018_11_26  09_50_57  1951.0     111.726620
  197  2018_11_26  09_51_07  1961.0     111.727010
  198  2018_11_26  09_51_17  1971.0     111.726920
  199  2018_11_26  09_51_27  1981.0     111.727040
  200  2018_11_26  09_51_37  1991.0     111.727620
  201  2018_11_26  09_51_47  2001.0     111.727530
  202  2018_11_26  09_51_57  2011.0     111.727680
  203  2018_11_26  09_52_07  2021.0     111.727590
  204  2018_11_26  09_52_17  2031.0     111.728090
  205  2018_11_26  09_52_27  2041.0     111.727740
  206  2018_11_26  09_52_37  2051.0     111.727680
  207  2018_11_26  09_52_47  2061.0     111.727650
  208  2018_11_26  09_52_57  2071.0     111.728300
  209  2018_11_26  09_53_07  2081.0     111.728180
  210  2018_11_26  09_53_17  2091.0     111.727890
  211  2018_11_26  09_53_27  2101.0     111.728830
  212  2018_11_26  09_53_37  2111.0     111.728740
  213  2018_11_26  09_53_47  2121.0     111.728830
  214  2018_11_26  09_53_57  2131.0     111.729860
  215  2018_11_26  09_54_07  2141.0     111.730060
  216  2018_11_26  09_54_17  2151.0     111.730710
  217  2018_11_26  09_54_27  2161.0     111.731180
  218  2018_11_26  09_54_37  2171.0     111.731380
  219  2018_11_26  09_54_47  2181.0     111.732230
  220  2018_11_26  09_54_57  2191.0     111.733140
  221  2018_11_26  09_55_07  2201.0     111.733350
  222  2018_11_26  09_55_17  2211.0     111.733850
  223  2018_11_26  09_55_27  2221.0     111.735260
  224  2018_11_26  09_55_37  2231.0     111.735820
  225  2018_11_26  09_55_47  2241.0     111.736760
  226  2018_11_26  09_55_57  2251.0     111.737640
  227  2018_11_26  09_56_07  2261.0     111.738200
  228  2018_11_26  09_56_17  2271.0     111.739550
  229  2018_11_26  09_56_27  2281.0     111.740250
  230  2018_11_26  09_56_37  2291.0     111.740600
  231  2018_11_26  09_56_47  2301.0     111.741430
  232  2018_11_26  09_56_57  2311.0     111.741900
  233  2018_11_26  09_57_07  2321.0     111.742720
  234  2018_11_26  09_57_17  2331.0     111.743190
  235  2018_11_26  09_57_27  2341.0     111.743100
  236  2018_11_26  09_57_37  2351.0     111.743100
  237  2018_11_26  09_57_47  2361.0     111.742690
  238  2018_11_26  09_57_57  2371.0     111.742870
  239  2018_11_26  09_58_07  2381.0     111.742570
  240  2018_11_26  09_58_17  2391.0     111.742570
  241  2018_11_26  09_58_27  2401.0     111.742040
  242  2018_11_26  09_58_37  2411.0     111.742250
  243  2018_11_26  09_58_47  2421.0     111.741660
  244  2018_11_26  09_58_57  2431.0     111.741660
  245  2018_11_26  09_59_07  2441.0     111.741130
  246  2018_11_26  09_59_17  2451.0     111.741570
  247  2018_11_26  09_59_27  2461.0     111.741600
  248  2018_11_26  09_59_37  2471.0     111.741400
  249  2018_11_26  09_59_47  2481.0     111.741280
  250  2018_11_26  09_59_57  2491.0     111.741020
  251  2018_11_26  10_00_07  2501.0     111.740570
  252  2018_11_26  10_00_17  2511.0     111.740750
  253  2018_11_26  10_00_27  2521.0     111.740990
  254  2018_11_26  10_00_37  2531.0     111.740220
  255  2018_11_26  10_00_47  2541.0     111.740280
  256  2018_11_26  10_00_57  2551.0     111.739810
  257  2018_11_26  10_01_07  2561.0     111.738990
  258  2018_11_26  10_01_17  2571.0     111.738430
  259  2018_11_26  10_01_27  2581.0     111.737730
  260  2018_11_26  10_01_37  2591.0     111.737840
  261  2018_11_26  10_01_47  2601.0     111.736610
  262  2018_11_26  10_01_57  2611.0     111.736670
  263  2018_11_26  10_02_07  2621.0     111.735790
  264  2018_11_26  10_02_17  2631.0     111.735700
  265  2018_11_26  10_02_27  2641.0     111.735320
  266  2018_11_26  10_02_37  2651.0     111.735140
  267  2018_11_26  10_02_47  2661.0     111.734940
  268  2018_11_26  10_02_57  2671.0     111.734670
  269  2018_11_26  10_03_07  2681.0     111.734910
  270  2018_11_26  10_03_17  2691.0     111.735200
  271  2018_11_26  10_03_27  2701.0     111.735020
  272  2018_11_26  10_03_37  2711.0     111.734940
  273  2018_11_26  10_03_47  2721.0     111.734610
  274  2018_11_26  10_03_57  2731.0     111.734910
  275  2018_11_26  10_04_07  2741.0     111.734880
  276  2018_11_26  10_04_17  2751.0     111.734440
  277  2018_11_26  10_04_27  2761.0     111.734700
  278  2018_11_26  10_04_37  2771.0     111.734880
  279  2018_11_26  10_04_47  2781.0     111.734350
  280  2018_11_26  10_04_57  2791.0     111.734670
  281  2018_11_26  10_05_07  2801.0     111.734260
  282  2018_11_26  10_05_17  2811.0     111.733670
  283  2018_11_26  10_05_27  2821.0     111.733290
  284  2018_11_26  10_05_37  2831.0     111.733230
  285  2018_11_26  10_05_47  2841.0     111.732470
  286  2018_11_26  10_05_57  2851.0     111.732150
  287  2018_11_26  10_06_07  2861.0     111.731710
  288  2018_11_26  10_06_17  2871.0     111.731710
  289  2018_11_26  10_06_27  2881.0     111.731710
  290  2018_11_26  10_06_37  2891.0     111.731710
  291  2018_11_26  10_06_47  2901.0     111.731760
  292  2018_11_26  10_06_57  2911.0     111.732030
  293  2018_11_26  10_07_07  2921.0     111.732260
  294  2018_11_26  10_07_17  2931.0     111.731940
  295  2018_11_26  10_07_27  2941.0     111.732350
  296  2018_11_26  10_07_37  2951.0     111.732730
  297  2018_11_26  10_07_47  2961.0     111.732410
  298  2018_11_26  10_07_57  2971.0     111.732200
  299  2018_11_26  10_08_07  2981.0     111.731940
  300  2018_11_26  10_08_17  2991.0     111.731910
  301  2018_11_26  10_08_27  3001.0     111.731790
  302  2018_11_26  10_08_37  3011.0     111.731120
  303  2018_11_26  10_08_47  3021.0     111.731090
  304  2018_11_26  10_08_57  3031.0     111.730150
  305  2018_11_26  10_09_07  3041.0     111.730000
  306  2018_11_26  10_09_17  3051.0     111.729970
  307  2018_11_26  10_09_27  3061.0     111.729180
  308  2018_11_26  10_09_37  3071.0     111.729120
  309  2018_11_26  10_09_47  3081.0     111.728450
  310  2018_11_26  10_09_57  3091.0     111.728330
  311  2018_11_26  10_10_07  3101.0     111.728030
  312  2018_11_26  10_10_17  3111.0     111.727420
  313  2018_11_26  10_10_27  3121.0     111.726830
  314  2018_11_26  10_10_37  3131.0     111.726600
  315  2018_11_26  10_10_47  3141.0     111.726620
  316  2018_11_26  10_10_57  3151.0     111.726890
  317  2018_11_26  10_11_07  3161.0     111.726180
  318  2018_11_26  10_11_17  3171.0     111.726480
  319  2018_11_26  10_11_27  3181.0     111.726510
  320  2018_11_26  10_11_37  3191.0     111.725980
  321  2018_11_26  10_11_47  3201.0     111.726620
  322  2018_11_26  10_11_57  3211.0     111.726800
  323  2018_11_26  10_12_07  3221.0     111.727090
  324  2018_11_26  10_12_17  3231.0     111.726860
  325  2018_11_26  10_12_27  3241.0     111.727010
  326  2018_11_26  10_12_37  3251.0     111.726950
  327  2018_11_26  10_12_47  3261.0     111.727040
  328  2018_11_26  10_12_57  3271.0     111.727090
  329  2018_11_26  10_13_07  3281.0     111.727240
  330  2018_11_26  10_13_17  3291.0     111.727070
  331  2018_11_26  10_13_27  3301.0     111.726800
  332  2018_11_26  10_13_37  3311.0     111.726890
  333  2018_11_26  10_13_47  3321.0     111.726950
  334  2018_11_26  10_13_57  3331.0     111.727070
  335  2018_11_26  10_14_07  3341.0     111.727270
  336  2018_11_26  10_14_17  3351.0     111.727120
  337  2018_11_26  10_14_27  3361.0     111.727590
  338  2018_11_26  10_14_37  3371.0     111.727860
  339  2018_11_26  10_14_47  3381.0     111.727620
  340  2018_11_26  10_14_57  3391.0     111.727890
  341  2018_11_26  10_15_07  3401.0     111.727800
  342  2018_11_26  10_15_17  3411.0     111.728090
  343  2018_11_26  10_15_27  3421.0     111.727560
  344  2018_11_26  10_15_37  3431.0     111.727950
  345  2018_11_26  10_15_47  3441.0     111.727650
  346  2018_11_26  10_15_57  3451.0     111.728210
  347  2018_11_26  10_16_07  3461.0     111.727710
  348  2018_11_26  10_16_17  3471.0     111.727590
  349  2018_11_26  10_16_27  3481.0     111.727830
  350  2018_11_26  10_16_37  3491.0     111.727680
  351  2018_11_26  10_16_47  3501.0     111.727830
  352  2018_11_26  10_16_57  3511.0     111.728060
  353  2018_11_26  10_17_07  3521.0     111.727740
  354  2018_11_26  10_17_17  3531.0     111.727950
  355  2018_11_26  10_17_27  3541.0     111.728420
  356  2018_11_26  10_17_37  3551.0     111.728450
  357  2018_11_26  10_17_47  3561.0     111.728650
  358  2018_11_26  10_17_57  3571.0     111.728390
  359  2018_11_26  10_18_07  3581.0     111.728300
  360  2018_11_26  10_18_17  3591.0     111.728270
  361  2018_11_26  10_18_27  3601.0     111.727950
  362  2018_11_26  10_18_37  3611.0     111.727530
  363  2018_11_26  10_18_47  3621.0     111.727480
  364  2018_11_26  10_18_57  3631.0     111.727040
  365  2018_11_26  10_19_07  3641.0     111.727390
  366  2018_11_26  10_19_17  3651.0     111.727890
  367  2018_11_26  10_19_27  3661.0     111.727590
  368  2018_11_26  10_19_37  3671.0     111.728000
  369  2018_11_26  10_19_47  3681.0     111.728030
  370  2018_11_26  10_19_57  3691.0     111.728470
  371  2018_11_26  10_20_07  3701.0     111.728500
  372  2018_11_26  10_20_17  3711.0     111.728650
  373  2018_11_26  10_20_27  3721.0     111.728650
  374  2018_11_26  10_20_37  3731.0     111.728680
  375  2018_11_26  10_20_47  3741.0     111.728860
  376  2018_11_26  10_20_57  3751.0     111.728740
  377  2018_11_26  10_21_07  3761.0     111.729150
  378  2018_11_26  10_21_17  3771.0     111.729180
  379  2018_11_26  10_21_27  3781.0     111.729060
  380  2018_11_26  10_21_37  3791.0     111.728830
  381  2018_11_26  10_21_47  3801.0     111.728940
  382  2018_11_26  10_21_57  3811.0     111.728800
  383  2018_11_26  10_22_07  3821.0     111.728000
  384  2018_11_26  10_22_17  3831.0     111.727770
  385  2018_11_26  10_22_27  3841.0     111.727800
  386  2018_11_26  10_22_37  3851.0     111.726860
  387  2018_11_26  10_22_47  3861.0     111.727120
  388  2018_11_26  10_22_57  3871.0     111.727090
  389  2018_11_26  10_23_07  3881.0     111.727450
  390  2018_11_26  10_23_17  3891.0     111.727330
  391  2018_11_26  10_23_27  3901.0     111.727040
  392  2018_11_26  10_23_37  3911.0     111.727330
  393  2018_11_26  10_23_47  3921.0     111.727390
  394  2018_11_26  10_23_57  3931.0     111.727620
  395  2018_11_26  10_24_07  3941.0     111.727510
  396  2018_11_26  10_24_17  3951.0     111.727270
  397  2018_11_26  10_24_27  3961.0     111.727240
  398  2018_11_26  10_24_37  3971.0     111.726920
  399  2018_11_26  10_24_47  3981.0     111.727420
  400  2018_11_26  10_24_57  3991.0     111.727920
  401  2018_11_26  10_25_07  4001.0     111.727740
  402  2018_11_26  10_25_17  4011.0     111.728090
  403  2018_11_26  10_25_27  4021.0     111.728470
  404  2018_11_26  10_25_37  4031.0     111.728210
  405  2018_11_26  10_25_47  4041.0     111.729030
  406  2018_11_26  10_25_57  4051.0     111.729180
  407  2018_11_26  10_26_07  4061.0     111.728970
  408  2018_11_26  10_26_17  4071.0     111.728740
  409  2018_11_26  10_26_27  4081.0     111.729620
  410  2018_11_26  10_26_37  4091.0     111.729000
  411  2018_11_26  10_26_47  4101.0     111.728710
  412  2018_11_26  10_26_57  4111.0     111.728300
  413  2018_11_26  10_27_07  4121.0     111.728210
  414  2018_11_26  10_27_17  4131.0     111.727920
  415  2018_11_26  10_27_27  4141.0     111.727560
  416  2018_11_26  10_27_37  4151.0     111.727530
  417  2018_11_26  10_27_47  4161.0     111.727560
  418  2018_11_26  10_27_57  4171.0     111.726770
  419  2018_11_26  10_28_07  4181.0     111.727040
  420  2018_11_26  10_28_17  4191.0     111.726800
  421  2018_11_26  10_28_27  4201.0     111.726680
  422  2018_11_26  10_28_37  4211.0     111.726770
  423  2018_11_26  10_28_47  4221.0     111.726800
  424  2018_11_26  10_28_57  4231.0     111.726330
  425  2018_11_26  10_29_07  4241.0     111.726130
  426  2018_11_26  10_29_17  4251.0     111.725920
  427  2018_11_26  10_29_27  4261.0     111.725920
  428  2018_11_26  10_29_37  4271.0     111.726040
  429  2018_11_26  10_29_47  4281.0     111.725830
  430  2018_11_26  10_29_57  4291.0     111.725920
  431  2018_11_26  10_30_07  4301.0     111.725860
  432  2018_11_26  10_30_17  4311.0     111.725950
  433  2018_11_26  10_30_27  4321.0     111.726420
  434  2018_11_26  10_30_37  4331.0     111.726150
  435  2018_11_26  10_30_47  4341.0     111.725860
  436  2018_11_26  10_30_57  4351.0     111.726270
  437  2018_11_26  10_31_07  4361.0     111.726420
  438  2018_11_26  10_31_17  4371.0     111.726130
  439  2018_11_26  10_31_27  4381.0     111.726620
  440  2018_11_26  10_31_37  4391.0     111.725830
  441  2018_11_26  10_31_47  4401.0     111.725540
  442  2018_11_26  10_31_57  4411.0     111.725540
  443  2018_11_26  10_32_07  4421.0     111.725390
  444  2018_11_26  10_32_17  4431.0     111.724660
  445  2018_11_26  10_32_27  4441.0     111.724540
  446  2018_11_26  10_32_37  4451.0     111.723950
  447  2018_11_26  10_32_47  4461.0     111.723920
  448  2018_11_26  10_32_57  4471.0     111.723600
  449  2018_11_26  10_33_07  4481.0     111.723810
  450  2018_11_26  10_33_17  4491.0     111.723420
  451  2018_11_26  10_33_27  4501.0     111.723310
  452  2018_11_26  10_33_37  4511.0     111.723860
  453  2018_11_26  10_33_47  4521.0     111.724130
  454  2018_11_26  10_33_57  4531.0     111.724720
  455  2018_11_26  10_34_07  4541.0     111.724570
  456  2018_11_26  10_34_17  4551.0     111.724660
  457  2018_11_26  10_34_27  4561.0     111.725040
  458  2018_11_26  10_34_37  4571.0     111.725160
  459  2018_11_26  10_34_47  4581.0     111.724720
  460  2018_11_26  10_34_57  4591.0     111.725100
  461  2018_11_26  10_35_07  4601.0     111.724740
  462  2018_11_26  10_35_17  4611.0     111.724300
  463  2018_11_26  10_35_27  4621.0     111.724540
  464  2018_11_26  10_35_37  4631.0     111.724070
  465  2018_11_26  10_35_47  4641.0     111.724390
  466  2018_11_26  10_35_57  4651.0     111.724130
  467  2018_11_26  10_36_07  4661.0     111.723540
  468  2018_11_26  10_36_17  4671.0     111.723830
  469  2018_11_26  10_36_27  4681.0     111.723390
  470  2018_11_26  10_36_37  4691.0     111.723160
  471  2018_11_26  10_36_47  4701.0     111.723250
  472  2018_11_26  10_36_57  4711.0     111.723310
  473  2018_11_26  10_37_07  4721.0     111.722570
  474  2018_11_26  10_37_17  4731.0     111.722660
  475  2018_11_26  10_37_27  4741.0     111.722510
  476  2018_11_26  10_37_37  4751.0     111.722100
  477  2018_11_26  10_37_47  4761.0     111.722010
  478  2018_11_26  10_37_57  4771.0     111.722220
  479  2018_11_26  10_38_07  4781.0     111.722250
  480  2018_11_26  10_38_17  4791.0     111.722420
  481  2018_11_26  10_38_27  4801.0     111.721900
  482  2018_11_26  10_38_37  4811.0     111.722130
  483  2018_11_26  10_38_47  4821.0     111.721430
  484  2018_11_26  10_38_57  4831.0     111.722070
  485  2018_11_26  10_39_07  4841.0     111.722100
  486  2018_11_26  10_39_17  4851.0     111.721810
  487  2018_11_26  10_39_27  4861.0     111.721510
  488  2018_11_26  10_39_37  4871.0     111.721160
  489  2018_11_26  10_39_47  4881.0     111.721400
  490  2018_11_26  10_39_57  4891.0     111.721340
  491  2018_11_26  10_40_07  4901.0     111.721430
  492  2018_11_26  10_40_17  4911.0     111.721690
  493  2018_11_26  10_40_27  4921.0     111.722720
  494  2018_11_26  10_40_37  4931.0     111.724010
  495  2018_11_26  10_40_47  4941.0     111.725160
  496  2018_11_26  10_40_57  4951.0     111.725980
  497  2018_11_26  10_41_07  4961.0     111.727120
  498  2018_11_26  10_41_17  4971.0     111.726770
  499  2018_11_26  10_41_27  4981.0     111.726890
  500  2018_11_26  10_41_37  4991.0     111.727590
  501  2018_11_26  10_41_47  5001.0     111.728210
  502  2018_11_26  10_41_57  5011.0     111.729150
  503  2018_11_26  10_42_07  5021.0     111.729620
  504  2018_11_26  10_42_17  5031.0     111.729940
  505  2018_11_26  10_42_27  5041.0     111.729590
  506  2018_11_26  10_42_37  5051.0     111.730380
  507  2018_11_26  10_42_47  5061.0     111.730440
  508  2018_11_26  10_42_57  5071.0     111.730380
  509  2018_11_26  10_43_07  5081.0     111.730330
  510  2018_11_26  10_43_17  5091.0     111.730500
  511  2018_11_26  10_43_27  5101.0     111.730850
  512  2018_11_26  10_43_37  5111.0     111.731530
  513  2018_11_26  10_43_47  5121.0     111.732350
  514  2018_11_26  10_43_57  5131.0     111.732820
  515  2018_11_26  10_44_07  5141.0     111.733700
  516  2018_11_26  10_44_17  5151.0     111.734640
  517  2018_11_26  10_44_27  5161.0     111.734700
  518  2018_11_26  10_44_37  5171.0     111.735170
  519  2018_11_26  10_44_47  5181.0     111.735900
  520  2018_11_26  10_44_57  5191.0     111.736490
  521  2018_11_26  10_45_07  5201.0     111.736760
  522  2018_11_26  10_45_17  5211.0     111.737610
  523  2018_11_26  10_45_27  5221.0     111.737870
  524  2018_11_26  10_45_37  5231.0     111.738840
  525  2018_11_26  10_45_47  5241.0     111.739080
  526  2018_11_26  10_45_57  5251.0     111.739630
  527  2018_11_26  10_46_07  5261.0     111.740490
  528  2018_11_26  10_46_17  5271.0     111.740810
  529  2018_11_26  10_46_27  5281.0     111.741310
  530  2018_11_26  10_46_37  5291.0     111.740780
  531  2018_11_26  10_46_47  5301.0     111.740100
  532  2018_11_26  10_46_57  5311.0     111.739930
  533  2018_11_26  10_47_07  5321.0     111.739280
  534  2018_11_26  10_47_17  5331.0     111.739110
  535  2018_11_26  10_47_27  5341.0     111.737780
  536  2018_11_26  10_47_37  5351.0     111.737460
  537  2018_11_26  10_47_47  5361.0     111.736760
  538  2018_11_26  10_47_57  5371.0     111.735820
  539  2018_11_26  10_48_07  5381.0     111.735900
  540  2018_11_26  10_48_17  5391.0     111.735410
