Pt.        Date      Time        RT/s       R/Omiga    
  262  2018_11_27  09_21_32  2610.0     119.417950
  263  2018_11_27  09_21_42  2620.0     119.417830
  264  2018_11_27  09_21_52  2630.0     119.417510
  265  2018_11_27  09_22_02  2640.0     119.417450
  266  2018_11_27  09_22_12  2650.0     119.417510
  267  2018_11_27  09_22_22  2660.0     119.416950
  268  2018_11_27  09_22_32  2670.0     119.416830
  269  2018_11_27  09_22_42  2680.0     119.417040
  270  2018_11_27  09_22_52  2690.0     119.416920
  271  2018_11_27  09_23_02  2700.0     119.416480
  272  2018_11_27  09_23_12  2710.0     119.416770
  273  2018_11_27  09_23_22  2720.0     119.416240
  274  2018_11_27  09_23_32  2730.0     119.416710
  275  2018_11_27  09_23_42  2740.0     119.416270
  276  2018_11_27  09_23_52  2750.0     119.416510
  277  2018_11_27  09_24_02  2760.0     119.416830
  278  2018_11_27  09_24_12  2770.0     119.417010
  279  2018_11_27  09_24_22  2780.0     119.416510
  280  2018_11_27  09_24_32  2790.0     119.416570
  281  2018_11_27  09_24_42  2800.0     119.416160
  282  2018_11_27  09_24_52  2810.0     119.416360
  283  2018_11_27  09_25_02  2820.0     119.416600
  284  2018_11_27  09_25_12  2830.0     119.416510
  285  2018_11_27  09_25_22  2840.0     119.416390
  286  2018_11_27  09_25_32  2850.0     119.416740
  287  2018_11_27  09_25_42  2860.0     119.416270
  288  2018_11_27  09_25_52  2870.0     119.416210
  289  2018_11_27  09_26_02  2880.0     119.416130
  290  2018_11_27  09_26_12  2890.0     119.415890
  291  2018_11_27  09_26_22  2900.0     119.415920
  292  2018_11_27  09_26_32  2910.0     119.415950
  293  2018_11_27  09_26_42  2920.0     119.416070
  294  2018_11_27  09_26_52  2930.0     119.415740
  295  2018_11_27  09_27_02  2940.0     119.415540
  296  2018_11_27  09_27_12  2950.0     119.415830
  297  2018_11_27  09_27_22  2960.0     119.415600
  298  2018_11_27  09_27_32  2970.0     119.415330
  299  2018_11_27  09_27_42  2980.0     119.415360
  300  2018_11_27  09_27_52  2990.0     119.415270
  301  2018_11_27  09_28_02  3000.0     119.415360
  302  2018_11_27  09_28_12  3010.0     119.415510
  303  2018_11_27  09_28_22  3020.0     119.415510
  304  2018_11_27  09_28_32  3030.0     119.415390
  305  2018_11_27  09_28_42  3040.0     119.415570
  306  2018_11_27  09_28_52  3050.0     119.415630
  307  2018_11_27  09_29_02  3060.0     119.416010
  308  2018_11_27  09_29_12  3070.0     119.416010
  309  2018_11_27  09_29_22  3080.0     119.415800
  310  2018_11_27  09_29_32  3090.0     119.415920
  311  2018_11_27  09_29_42  3100.0     119.415070
  312  2018_11_27  09_29_52  3110.0     119.415710
  313  2018_11_27  09_30_02  3120.0     119.415600
  314  2018_11_27  09_30_12  3130.0     119.415660
  315  2018_11_27  09_30_22  3140.0     119.415740
  316  2018_11_27  09_30_32  3150.0     119.415420
  317  2018_11_27  09_30_42  3160.0     119.415600
  318  2018_11_27  09_30_52  3170.0     119.415300
  319  2018_11_27  09_31_02  3180.0     119.415710
  320  2018_11_27  09_31_12  3190.0     119.415740
  321  2018_11_27  09_31_22  3200.0     119.415540
  322  2018_11_27  09_31_32  3210.0     119.415830
  323  2018_11_27  09_31_42  3220.0     119.415570
  324  2018_11_27  09_31_52  3230.0     119.415630
  325  2018_11_27  09_32_02  3240.0     119.415510
  326  2018_11_27  09_32_12  3250.0     119.416040
  327  2018_11_27  09_32_22  3260.0     119.415830
  328  2018_11_27  09_32_32  3270.0     119.416100
  329  2018_11_27  09_32_42  3280.0     119.415860
  330  2018_11_27  09_32_52  3290.0     119.416040
  331  2018_11_27  09_33_02  3300.0     119.415950
  332  2018_11_27  09_33_12  3310.0     119.416070
  333  2018_11_27  09_33_22  3320.0     119.416210
  334  2018_11_27  09_33_32  3330.0     119.416210
  335  2018_11_27  09_33_42  3340.0     119.415740
  336  2018_11_27  09_33_52  3350.0     119.416390
  337  2018_11_27  09_34_02  3360.0     119.416450
  338  2018_11_27  09_34_12  3370.0     119.416740
  339  2018_11_27  09_34_22  3380.0     119.416180
  340  2018_11_27  09_34_32  3390.0     119.416570
  341  2018_11_27  09_34_42  3400.0     119.416680
  342  2018_11_27  09_34_52  3410.0     119.416300
  343  2018_11_27  09_35_02  3420.0     119.416180
  344  2018_11_27  09_35_12  3430.0     119.415950
  345  2018_11_27  09_35_22  3440.0     119.416800
  346  2018_11_27  09_35_32  3450.0     119.416450
  347  2018_11_27  09_35_42  3460.0     119.416890
  348  2018_11_27  09_35_52  3470.0     119.416330
  349  2018_11_27  09_36_02  3480.0     119.416390
  350  2018_11_27  09_36_12  3490.0     119.416740
  351  2018_11_27  09_36_22  3500.0     119.416330
  352  2018_11_27  09_36_32  3510.0     119.416390
  353  2018_11_27  09_36_42  3520.0     119.416330
  354  2018_11_27  09_36_52  3530.0     119.416600
  355  2018_11_27  09_37_02  3540.0     119.416740
  356  2018_11_27  09_37_12  3550.0     119.416270
  357  2018_11_27  09_37_22  3560.0     119.416360
  358  2018_11_27  09_37_32  3570.0     119.416330
  359  2018_11_27  09_37_42  3580.0     119.416770
  360  2018_11_27  09_37_52  3590.0     119.416570
  361  2018_11_27  09_38_02  3600.0     119.416600
