Pt.        Date      Time        RT/s       R/Omiga    
  308  2018_12_06  11_13_19  3070.0     119.418530
  309  2018_12_06  11_13_29  3080.0     119.418800
  310  2018_12_06  11_13_39  3090.0     119.418530
  311  2018_12_06  11_13_49  3100.0     119.418620
  312  2018_12_06  11_13_59  3110.0     119.418800
  313  2018_12_06  11_14_09  3120.0     119.418240
  314  2018_12_06  11_14_19  3130.0     119.418360
  315  2018_12_06  11_14_29  3140.0     119.418770
  316  2018_12_06  11_14_39  3150.0     119.418590
  317  2018_12_06  11_14_49  3160.0     119.418450
  318  2018_12_06  11_14_59  3170.0     119.418450
  319  2018_12_06  11_15_09  3180.0     119.418420
  320  2018_12_06  11_15_19  3190.0     119.418500
  321  2018_12_06  11_15_29  3200.0     119.418500
  322  2018_12_06  11_15_39  3210.0     119.418560
  323  2018_12_06  11_15_49  3220.0     119.418590
  324  2018_12_06  11_15_59  3230.0     119.418330
  325  2018_12_06  11_16_09  3240.0     119.418560
  326  2018_12_06  11_16_19  3250.0     119.418590
  327  2018_12_06  11_16_29  3260.0     119.417890
  328  2018_12_06  11_16_39  3270.0     119.418360
  329  2018_12_06  11_16_49  3280.0     119.418270
  330  2018_12_06  11_16_59  3290.0     119.418390
  331  2018_12_06  11_17_09  3300.0     119.418500
  332  2018_12_06  11_17_19  3310.0     119.418210
  333  2018_12_06  11_17_29  3320.0     119.418240
  334  2018_12_06  11_17_39  3330.0     119.418240
  335  2018_12_06  11_17_49  3340.0     119.418620
  336  2018_12_06  11_17_59  3350.0     119.418330
  337  2018_12_06  11_18_09  3360.0     119.418680
  338  2018_12_06  11_18_19  3370.0     119.418970
  339  2018_12_06  11_18_29  3380.0     119.418390
  340  2018_12_06  11_18_39  3390.0     119.418680
  341  2018_12_06  11_18_49  3400.0     119.418150
  342  2018_12_06  11_18_59  3410.0     119.418030
  343  2018_12_06  11_19_09  3420.0     119.418420
  344  2018_12_06  11_19_19  3430.0     119.416950
  345  2018_12_06  11_19_29  3440.0     119.416130
  346  2018_12_06  11_19_39  3450.0     119.415510
  347  2018_12_06  11_19_49  3460.0     119.415220
  348  2018_12_06  11_19_59  3470.0     119.415040
  349  2018_12_06  11_20_09  3480.0     119.415130
  350  2018_12_06  11_20_19  3490.0     119.415240
  351  2018_12_06  11_20_29  3500.0     119.415660
  352  2018_12_06  11_20_39  3510.0     119.415510
  353  2018_12_06  11_20_49  3520.0     119.415540
  354  2018_12_06  11_20_59  3530.0     119.415920
  355  2018_12_06  11_21_09  3540.0     119.416300
  356  2018_12_06  11_21_19  3550.0     119.415800
  357  2018_12_06  11_21_29  3560.0     119.416480
  358  2018_12_06  11_21_39  3570.0     119.416510
  359  2018_12_06  11_21_49  3580.0     119.416480
  360  2018_12_06  11_21_59  3590.0     119.416630
  361  2018_12_06  11_22_09  3600.0     119.416980
  362  2018_12_06  11_22_19  3610.0     119.417090
  363  2018_12_06  11_22_29  3620.0     119.417070
  364  2018_12_06  11_22_39  3630.0     119.417450
  365  2018_12_06  11_22_49  3640.0     119.417180
  366  2018_12_06  11_22_59  3650.0     119.417240
  367  2018_12_06  11_23_09  3660.0     119.417180
  368  2018_12_06  11_23_19  3670.0     119.417450
  369  2018_12_06  11_23_29  3680.0     119.417980
  370  2018_12_06  11_23_39  3690.0     119.417390
  371  2018_12_06  11_23_49  3700.0     119.417150
  372  2018_12_06  11_23_59  3710.0     119.417330
  373  2018_12_06  11_24_09  3720.0     119.417300
  374  2018_12_06  11_24_19  3730.0     119.417680
  375  2018_12_06  11_24_29  3740.0     119.417300
  376  2018_12_06  11_24_39  3750.0     119.417300
  377  2018_12_06  11_24_49  3760.0     119.417590
  378  2018_12_06  11_24_59  3770.0     119.417270
