Pt.        Date      Time        RT/s       R/Omiga    
  385  2018_08_30  09_10_48  3840.0     111.714550
  386  2018_08_30  09_10_58  3850.0     111.715020
  387  2018_08_30  09_11_08  3860.0     111.715760
  388  2018_08_30  09_11_18  3870.0     111.716110
  389  2018_08_30  09_11_28  3880.0     111.716400
  390  2018_08_30  09_11_38  3890.0     111.716870
  391  2018_08_30  09_11_48  3900.0     111.717580
  392  2018_08_30  09_11_58  3910.0     111.717700
  393  2018_08_30  09_12_08  3920.0     111.717640
  394  2018_08_30  09_12_18  3930.0     111.718810
  395  2018_08_30  09_12_28  3940.0     111.718700
  396  2018_08_30  09_12_38  3950.0     111.719020
  397  2018_08_30  09_12_48  3960.0     111.719190
  398  2018_08_30  09_12_58  3970.0     111.719580
  399  2018_08_30  09_13_08  3980.0     111.720050
  400  2018_08_30  09_13_18  3990.0     111.719900
  401  2018_08_30  09_13_28  4000.0     111.719690
  402  2018_08_30  09_13_38  4010.0     111.719720
  403  2018_08_30  09_13_48  4020.0     111.719720
  404  2018_08_30  09_13_58  4030.0     111.719960
  405  2018_08_30  09_14_08  4040.0     111.718990
  406  2018_08_30  09_14_18  4050.0     111.719250
  407  2018_08_30  09_14_28  4060.0     111.719340
  408  2018_08_30  09_14_38  4070.0     111.719140
  409  2018_08_30  09_14_48  4080.0     111.719340
  410  2018_08_30  09_14_58  4090.0     111.719160
  411  2018_08_30  09_15_08  4100.0     111.719580
  412  2018_08_30  09_15_18  4110.0     111.719250
  413  2018_08_30  09_15_28  4120.0     111.718810
  414  2018_08_30  09_15_38  4130.0     111.719020
  415  2018_08_30  09_15_48  4140.0     111.718840
  416  2018_08_30  09_15_58  4150.0     111.717900
  417  2018_08_30  09_16_08  4160.0     111.718170
  418  2018_08_30  09_16_18  4170.0     111.717430
  419  2018_08_30  09_16_28  4180.0     111.718110
  420  2018_08_30  09_16_38  4190.0     111.717670
  421  2018_08_30  09_16_48  4200.0     111.717930
  422  2018_08_30  09_16_58  4210.0     111.718340
  423  2018_08_30  09_17_08  4220.0     111.718280
  424  2018_08_30  09_17_18  4230.0     111.718020
  425  2018_08_30  09_17_28  4240.0     111.718110
  426  2018_08_30  09_17_38  4250.0     111.718310
  427  2018_08_30  09_17_48  4260.0     111.718610
  428  2018_08_30  09_17_58  4270.0     111.718810
  429  2018_08_30  09_18_08  4280.0     111.718580
  430  2018_08_30  09_18_18  4290.0     111.718520
  431  2018_08_30  09_18_28  4300.0     111.718370
  432  2018_08_30  09_18_38  4310.0     111.717810
  433  2018_08_30  09_18_48  4320.0     111.717490
  434  2018_08_30  09_18_58  4330.0     111.717370
  435  2018_08_30  09_19_08  4340.0     111.716550
