Pt.        Date      Time        RT/s       R/Omiga    
  127  2019_01_14  09_00_07  1260.0     115.566020
  128  2019_01_14  09_00_17  1270.0     115.566020
  129  2019_01_14  09_00_27  1280.0     115.566810
  130  2019_01_14  09_00_37  1290.0     115.566250
  131  2019_01_14  09_00_47  1300.0     115.566340
  132  2019_01_14  09_00_57  1310.0     115.566340
  133  2019_01_14  09_01_07  1320.0     115.566490
  134  2019_01_14  09_01_17  1330.0     115.566370
  135  2019_01_14  09_01_27  1340.0     115.566780
  136  2019_01_14  09_01_37  1350.0     115.566130
  137  2019_01_14  09_01_47  1360.0     115.566570
  138  2019_01_14  09_01_57  1370.0     115.566600
  139  2019_01_14  09_02_07  1380.0     115.566340
  140  2019_01_14  09_02_17  1390.0     115.566310
  141  2019_01_14  09_02_27  1400.0     115.566540
  142  2019_01_14  09_02_37  1410.0     115.566840
  143  2019_01_14  09_02_47  1420.0     115.566600
  144  2019_01_14  09_02_57  1430.0     115.566570
  145  2019_01_14  09_03_07  1440.0     115.566660
  146  2019_01_14  09_03_17  1450.0     115.566430
  147  2019_01_14  09_03_27  1460.0     115.566630
  148  2019_01_14  09_03_37  1470.0     115.566400
  149  2019_01_14  09_03_47  1480.0     115.566430
  150  2019_01_14  09_03_57  1490.0     115.566340
  151  2019_01_14  09_04_07  1500.0     115.566630
  152  2019_01_14  09_04_17  1510.0     115.567100
  153  2019_01_14  09_04_27  1520.0     115.566630
  154  2019_01_14  09_04_37  1530.0     115.566930
  155  2019_01_14  09_04_47  1540.0     115.567220
  156  2019_01_14  09_04_57  1550.0     115.566460
  157  2019_01_14  09_05_07  1560.0     115.566960
  158  2019_01_14  09_05_17  1570.0     115.566840
  159  2019_01_14  09_05_27  1580.0     115.567130
  160  2019_01_14  09_05_37  1590.0     115.566490
  161  2019_01_14  09_05_47  1600.0     115.566840
  162  2019_01_14  09_05_57  1610.0     115.566870
  163  2019_01_14  09_06_07  1620.0     115.566460
