Pt.        Date      Time        RT/s       R/Omiga    
  222  2018_02_12  15_11_32  2211.0     104.067140
  223  2018_02_12  15_11_42  2221.0     104.066930
  224  2018_02_12  15_11_52  2231.0     104.067080
  225  2018_02_12  15_12_02  2241.0     104.067610
  226  2018_02_12  15_12_12  2251.0     104.067460
  227  2018_02_12  15_12_22  2261.0     104.067520
  228  2018_02_12  15_12_32  2271.0     104.067340
  229  2018_02_12  15_12_42  2281.0     104.067430
  230  2018_02_12  15_12_52  2291.0     104.067930
  231  2018_02_12  15_13_02  2301.0     104.067170
  232  2018_02_12  15_13_12  2311.0     104.067430
  233  2018_02_12  15_13_22  2321.0     104.067370
  234  2018_02_12  15_13_32  2331.0     104.067640
  235  2018_02_12  15_13_42  2341.0     104.067640
  236  2018_02_12  15_13_52  2351.0     104.067340
  237  2018_02_12  15_14_02  2361.0     104.067700
  238  2018_02_12  15_14_12  2371.0     104.067200
  239  2018_02_12  15_14_22  2381.0     104.067280
  240  2018_02_12  15_14_32  2391.0     104.067580
  241  2018_02_12  15_14_42  2401.0     104.067580
  242  2018_02_12  15_14_52  2411.0     104.067550
  243  2018_02_12  15_15_02  2421.0     104.067810
  244  2018_02_12  15_15_12  2431.0     104.067490
  245  2018_02_12  15_15_22  2441.0     104.067990
  246  2018_02_12  15_15_32  2451.0     104.067640
  247  2018_02_12  15_15_42  2461.0     104.067730
  248  2018_02_12  15_15_52  2471.0     104.067610
  249  2018_02_12  15_16_02  2481.0     104.067170
  250  2018_02_12  15_16_12  2491.0     104.067400
  251  2018_02_12  15_16_22  2501.0     104.067700
  252  2018_02_12  15_16_32  2511.0     104.067580
  253  2018_02_12  15_16_42  2521.0     104.067730
  254  2018_02_12  15_16_52  2531.0     104.067580
  255  2018_02_12  15_17_02  2541.0     104.067840
  256  2018_02_12  15_17_12  2551.0     104.067260
  257  2018_02_12  15_17_22  2561.0     104.067430
  258  2018_02_12  15_17_32  2571.0     104.067340
  259  2018_02_12  15_17_42  2581.0     104.067810
  260  2018_02_12  15_17_52  2591.0     104.067460
  261  2018_02_12  15_18_02  2601.0     104.067430
  262  2018_02_12  15_18_12  2611.0     104.067750
  263  2018_02_12  15_18_22  2621.0     104.067400
  264  2018_02_12  15_18_32  2631.0     104.067640
  265  2018_02_12  15_18_42  2641.0     104.067810
  266  2018_02_12  15_18_52  2651.0     104.067550
  267  2018_02_12  15_19_02  2661.0     104.067580
  268  2018_02_12  15_19_12  2671.0     104.067280
  269  2018_02_12  15_19_22  2681.0     104.067580
  270  2018_02_12  15_19_32  2691.0     104.067430
  271  2018_02_12  15_19_42  2701.0     104.067230
  272  2018_02_12  15_19_52  2711.0     104.067750
  273  2018_02_12  15_20_02  2721.0     104.067840
  274  2018_02_12  15_20_12  2731.0     104.067700
  275  2018_02_12  15_20_22  2741.0     104.067370
  276  2018_02_12  15_20_32  2751.0     104.067520
  277  2018_02_12  15_20_42  2761.0     104.067260
  278  2018_02_12  15_20_52  2771.0     104.067260
  279  2018_02_12  15_21_02  2781.0     104.067750
  280  2018_02_12  15_21_12  2791.0     104.067700
  281  2018_02_12  15_21_22  2801.0     104.067340
  282  2018_02_12  15_21_32  2811.0     104.067700
  283  2018_02_12  15_21_42  2821.0     104.067020
  284  2018_02_12  15_21_52  2831.0     104.067310
  285  2018_02_12  15_22_02  2841.0     104.067870
  286  2018_02_12  15_22_12  2851.0     104.067430
  287  2018_02_12  15_22_22  2861.0     104.067700
  288  2018_02_12  15_22_32  2871.0     104.067640
  289  2018_02_12  15_22_42  2881.0     104.066930
  290  2018_02_12  15_22_52  2891.0     104.067490
  291  2018_02_12  15_23_02  2901.0     104.067260
  292  2018_02_12  15_23_12  2911.0     104.067640
  293  2018_02_12  15_23_22  2921.0     104.067230
  294  2018_02_12  15_23_32  2931.0     104.067870
  295  2018_02_12  15_23_42  2941.0     104.067550
  296  2018_02_12  15_23_52  2951.0     104.067610
  297  2018_02_12  15_24_02  2961.0     104.067870
  298  2018_02_12  15_24_12  2971.0     104.067550
  299  2018_02_12  15_24_22  2981.0     104.067640
  300  2018_02_12  15_24_32  2991.0     104.067750
  301  2018_02_12  15_24_42  3001.0     104.067020
  302  2018_02_12  15_24_52  3011.0     104.067430
  303  2018_02_12  15_25_02  3021.0     104.067580
  304  2018_02_12  15_25_12  3031.0     104.067550
  305  2018_02_12  15_25_22  3041.0     104.067520
  306  2018_02_12  15_25_32  3051.0     104.067460
  307  2018_02_12  15_25_42  3061.0     104.066870
  308  2018_02_12  15_25_52  3071.0     104.067550
  309  2018_02_12  15_26_02  3081.0     104.067550
  310  2018_02_12  15_26_12  3091.0     104.067580
  311  2018_02_12  15_26_22  3101.0     104.067810
  312  2018_02_12  15_26_32  3111.0     104.067730
  313  2018_02_12  15_26_42  3121.0     104.067640
  314  2018_02_12  15_26_52  3131.0     104.067840
  315  2018_02_12  15_27_02  3141.0     104.067170
  316  2018_02_12  15_27_12  3151.0     104.068080
  317  2018_02_12  15_27_22  3161.0     104.067840
  318  2018_02_12  15_27_32  3171.0     104.068050
  319  2018_02_12  15_27_42  3181.0     104.067370
  320  2018_02_12  15_27_52  3191.0     104.067520
  321  2018_02_12  15_28_02  3201.0     104.067870
  322  2018_02_12  15_28_12  3211.0     104.067520
  323  2018_02_12  15_28_22  3221.0     104.068020
  324  2018_02_12  15_28_32  3231.0     104.067900
  325  2018_02_12  15_28_42  3241.0     104.067930
  326  2018_02_12  15_28_52  3251.0     104.067490
  327  2018_02_12  15_29_02  3261.0     104.067260
  328  2018_02_12  15_29_12  3271.0     104.067280
  329  2018_02_12  15_29_22  3281.0     104.067230
  330  2018_02_12  15_29_32  3291.0     104.067610
  331  2018_02_12  15_29_42  3301.0     104.067670
  332  2018_02_12  15_29_52  3311.0     104.067260
  333  2018_02_12  15_30_02  3321.0     104.067430
  334  2018_02_12  15_30_12  3331.0     104.067020
  335  2018_02_12  15_30_22  3341.0     104.067230
  336  2018_02_12  15_30_32  3351.0     104.067230
  337  2018_02_12  15_30_42  3361.0     104.067140
  338  2018_02_12  15_30_52  3371.0     104.067400
  339  2018_02_12  15_31_02  3381.0     104.066790
  340  2018_02_12  15_31_12  3391.0     104.067550
  341  2018_02_12  15_31_22  3401.0     104.067230
  342  2018_02_12  15_31_32  3411.0     104.066930
  343  2018_02_12  15_31_42  3421.0     104.067550
  344  2018_02_12  15_31_52  3431.0     104.068080
  345  2018_02_12  15_32_02  3441.0     104.068900
  346  2018_02_12  15_32_12  3451.0     104.069340
  347  2018_02_12  15_32_22  3461.0     104.069340
  348  2018_02_12  15_32_32  3471.0     104.069810
  349  2018_02_12  15_32_42  3481.0     104.069750
  350  2018_02_12  15_32_52  3491.0     104.069630
  351  2018_02_12  15_33_02  3501.0     104.069340
  352  2018_02_12  15_33_12  3511.0     104.069050
  353  2018_02_12  15_33_22  3521.0     104.069430
  354  2018_02_12  15_33_32  3531.0     104.069340
  355  2018_02_12  15_33_42  3541.0     104.069130
  356  2018_02_12  15_33_52  3551.0     104.069050
  357  2018_02_12  15_34_02  3561.0     104.069160
  358  2018_02_12  15_34_12  3571.0     104.068840
  359  2018_02_12  15_34_22  3581.0     104.068690
  360  2018_02_12  15_34_32  3591.0     104.068520
  361  2018_02_12  15_34_42  3601.0     104.068400
  362  2018_02_12  15_34_52  3611.0     104.068460
  363  2018_02_12  15_35_02  3621.0     104.068400
  364  2018_02_12  15_35_12  3631.0     104.068580
  365  2018_02_12  15_35_22  3641.0     104.068400
  366  2018_02_12  15_35_32  3651.0     104.068340
  367  2018_02_12  15_35_42  3661.0     104.067810
  368  2018_02_12  15_35_52  3671.0     104.068050
  369  2018_02_12  15_36_02  3681.0     104.068280
  370  2018_02_12  15_36_12  3691.0     104.068110
  371  2018_02_12  15_36_22  3701.0     104.068220
  372  2018_02_12  15_36_32  3711.0     104.068050
  373  2018_02_12  15_36_42  3721.0     104.067610
  374  2018_02_12  15_36_52  3731.0     104.067670
  375  2018_02_12  15_37_02  3741.0     104.068280
  376  2018_02_12  15_37_12  3751.0     104.068580
  377  2018_02_12  15_37_22  3761.0     104.067750
  378  2018_02_12  15_37_32  3771.0     104.067990
  379  2018_02_12  15_37_42  3781.0     104.067900
  380  2018_02_12  15_37_52  3791.0     104.068020
  381  2018_02_12  15_38_02  3801.0     104.068400
  382  2018_02_12  15_38_12  3811.0     104.067580
  383  2018_02_12  15_38_22  3821.0     104.068490
  384  2018_02_12  15_38_32  3831.0     104.067990
  385  2018_02_12  15_38_42  3841.0     104.067930
  386  2018_02_12  15_38_52  3851.0     104.067700
  387  2018_02_12  15_39_02  3861.0     104.067840
  388  2018_02_12  15_39_12  3871.0     104.068580
  389  2018_02_12  15_39_22  3881.0     104.068140
  390  2018_02_12  15_39_32  3891.0     104.068370
  391  2018_02_12  15_39_42  3901.0     104.068280
  392  2018_02_12  15_39_52  3911.0     104.068080
  393  2018_02_12  15_40_02  3921.0     104.067870
  394  2018_02_12  15_40_12  3931.0     104.068750
  395  2018_02_12  15_40_22  3941.0     104.068430
  396  2018_02_12  15_40_32  3951.0     104.068340
  397  2018_02_12  15_40_42  3961.0     104.068220
  398  2018_02_12  15_40_52  3971.0     104.068430
  399  2018_02_12  15_41_02  3981.0     104.068280
  400  2018_02_12  15_41_12  3991.0     104.067960
  401  2018_02_12  15_41_22  4001.0     104.068690
  402  2018_02_12  15_41_32  4011.0     104.067870
  403  2018_02_12  15_41_42  4021.0     104.068550
  404  2018_02_12  15_41_52  4031.0     104.068200
  405  2018_02_12  15_42_02  4041.0     104.067700
  406  2018_02_12  15_42_12  4051.0     104.067990
  407  2018_02_12  15_42_22  4061.0     104.067700
  408  2018_02_12  15_42_32  4071.0     104.067750
  409  2018_02_12  15_42_42  4081.0     104.067550
  410  2018_02_12  15_42_52  4091.0     104.067990
  411  2018_02_12  15_43_02  4101.0     104.067870
  412  2018_02_12  15_43_12  4111.0     104.067840
  413  2018_02_12  15_43_22  4121.0     104.067550
  414  2018_02_12  15_43_32  4131.0     104.067840
  415  2018_02_12  15_43_42  4141.0     104.067930
  416  2018_02_12  15_43_52  4151.0     104.067840
  417  2018_02_12  15_44_02  4161.0     104.067960
  418  2018_02_12  15_44_12  4171.0     104.067610
  419  2018_02_12  15_44_22  4181.0     104.067750
  420  2018_02_12  15_44_32  4191.0     104.067750
  421  2018_02_12  15_44_42  4201.0     104.067930
  422  2018_02_12  15_44_52  4211.0     104.067460
  423  2018_02_12  15_45_02  4221.0     104.067750
  424  2018_02_12  15_45_12  4231.0     104.067400
  425  2018_02_12  15_45_22  4241.0     104.067900
  426  2018_02_12  15_45_32  4251.0     104.067640
  427  2018_02_12  15_45_42  4261.0     104.067670
  428  2018_02_12  15_45_52  4271.0     104.067520
  429  2018_02_12  15_46_02  4281.0     104.067580
  430  2018_02_12  15_46_12  4291.0     104.067520
  431  2018_02_12  15_46_22  4301.0     104.068020
  432  2018_02_12  15_46_32  4311.0     104.067700
  433  2018_02_12  15_46_42  4321.0     104.067700
  434  2018_02_12  15_46_52  4331.0     104.067520
  435  2018_02_12  15_47_02  4341.0     104.067490
  436  2018_02_12  15_47_12  4351.0     104.067340
  437  2018_02_12  15_47_22  4361.0     104.067260
  438  2018_02_12  15_47_32  4371.0     104.067280
  439  2018_02_12  15_47_42  4381.0     104.067020
  440  2018_02_12  15_47_52  4391.0     104.067550
  441  2018_02_12  15_48_02  4401.0     104.067280
  442  2018_02_12  15_48_12  4411.0     104.067110
  443  2018_02_12  15_48_22  4421.0     104.066990
  444  2018_02_12  15_48_32  4431.0     104.067310
  445  2018_02_12  15_48_42  4441.0     104.067050
  446  2018_02_12  15_48_52  4451.0     104.067260
  447  2018_02_12  15_49_02  4461.0     104.067280
  448  2018_02_12  15_49_12  4471.0     104.067730
  449  2018_02_12  15_49_22  4481.0     104.067430
  450  2018_02_12  15_49_32  4491.0     104.067370
  451  2018_02_12  15_49_42  4501.0     104.067750
  452  2018_02_12  15_49_52  4511.0     104.067140
  453  2018_02_12  15_50_02  4521.0     104.067520
  454  2018_02_12  15_50_12  4531.0     104.068050
  455  2018_02_12  15_50_22  4541.0     104.067580
  456  2018_02_12  15_50_32  4551.0     104.067400
  457  2018_02_12  15_50_42  4561.0     104.067580
  458  2018_02_12  15_50_52  4571.0     104.066870
  459  2018_02_12  15_51_02  4581.0     104.067640
  460  2018_02_12  15_51_12  4591.0     104.068020
  461  2018_02_12  15_51_22  4601.0     104.067700
  462  2018_02_12  15_51_32  4611.0     104.067990
  463  2018_02_12  15_51_42  4621.0     104.067840
  464  2018_02_12  15_51_52  4631.0     104.067550
  465  2018_02_12  15_52_02  4641.0     104.067930
  466  2018_02_12  15_52_12  4651.0     104.067810
  467  2018_02_12  15_52_22  4661.0     104.068200
  468  2018_02_12  15_52_32  4671.0     104.067960
  469  2018_02_12  15_52_42  4681.0     104.068020
  470  2018_02_12  15_52_52  4691.0     104.068140
  471  2018_02_12  15_53_02  4701.0     104.067670
  472  2018_02_12  15_53_12  4711.0     104.068370
  473  2018_02_12  15_53_22  4721.0     104.068020
  474  2018_02_12  15_53_32  4731.0     104.068140
  475  2018_02_12  15_53_42  4741.0     104.068170
  476  2018_02_12  15_53_52  4751.0     104.068110
  477  2018_02_12  15_54_02  4761.0     104.067960
  478  2018_02_12  15_54_12  4771.0     104.068430
  479  2018_02_12  15_54_22  4781.0     104.068610
  480  2018_02_12  15_54_32  4791.0     104.068280
  481  2018_02_12  15_54_42  4801.0     104.068370
  482  2018_02_12  15_54_52  4811.0     104.068020
  483  2018_02_12  15_55_02  4821.0     104.068340
  484  2018_02_12  15_55_12  4831.0     104.068250
  485  2018_02_12  15_55_22  4841.0     104.068550
  486  2018_02_12  15_55_32  4851.0     104.068250
  487  2018_02_12  15_55_42  4861.0     104.068310
  488  2018_02_12  15_55_52  4871.0     104.068250
  489  2018_02_12  15_56_02  4881.0     104.068110
  490  2018_02_12  15_56_12  4891.0     104.068220
  491  2018_02_12  15_56_22  4901.0     104.068370
  492  2018_02_12  15_56_32  4911.0     104.068720
  493  2018_02_12  15_56_42  4921.0     104.068340
  494  2018_02_12  15_56_52  4931.0     104.068250
  495  2018_02_12  15_57_02  4941.0     104.068490
  496  2018_02_12  15_57_12  4951.0     104.068400
  497  2018_02_12  15_57_22  4961.0     104.068140
  498  2018_02_12  15_57_32  4971.0     104.068250
  499  2018_02_12  15_57_42  4981.0     104.068280
  500  2018_02_12  15_57_52  4991.0     104.068020
  501  2018_02_12  15_58_02  5001.0     104.067960
  502  2018_02_12  15_58_12  5011.0     104.068340
  503  2018_02_12  15_58_22  5021.0     104.068460
  504  2018_02_12  15_58_32  5031.0     104.068550
  505  2018_02_12  15_58_42  5041.0     104.068370
  506  2018_02_12  15_58_52  5051.0     104.068430
  507  2018_02_12  15_59_02  5061.0     104.068490
  508  2018_02_12  15_59_12  5071.0     104.068170
  509  2018_02_12  15_59_22  5081.0     104.067900
  510  2018_02_12  15_59_32  5091.0     104.068370
  511  2018_02_12  15_59_42  5101.0     104.068490
  512  2018_02_12  15_59_52  5111.0     104.068610
  513  2018_02_12  16_00_02  5121.0     104.068280
  514  2018_02_12  16_00_12  5131.0     104.068370
  515  2018_02_12  16_00_22  5141.0     104.068580
  516  2018_02_12  16_00_32  5151.0     104.068250
  517  2018_02_12  16_00_42  5161.0     104.067840
  518  2018_02_12  16_00_52  5171.0     104.068430
  519  2018_02_12  16_01_02  5181.0     104.068140
  520  2018_02_12  16_01_12  5191.0     104.068110
  521  2018_02_12  16_01_22  5201.0     104.068220
  522  2018_02_12  16_01_32  5211.0     104.068460
  523  2018_02_12  16_01_42  5221.0     104.068250
  524  2018_02_12  16_01_52  5231.0     104.068250
  525  2018_02_12  16_02_02  5241.0     104.068750
  526  2018_02_12  16_02_12  5251.0     104.067670
  527  2018_02_12  16_02_22  5261.0     104.068170
  528  2018_02_12  16_02_32  5271.0     104.068110
  529  2018_02_12  16_02_42  5281.0     104.068200
  530  2018_02_12  16_02_52  5291.0     104.068810
  531  2018_02_12  16_03_02  5301.0     104.068750
  532  2018_02_12  16_03_12  5311.0     104.068400
  533  2018_02_12  16_03_22  5321.0     104.068250
  534  2018_02_12  16_03_32  5331.0     104.068080
  535  2018_02_12  16_03_42  5341.0     104.068020
  536  2018_02_12  16_03_52  5351.0     104.068050
  537  2018_02_12  16_04_02  5361.0     104.068340
  538  2018_02_12  16_04_12  5371.0     104.067960
  539  2018_02_12  16_04_22  5381.0     104.068170
  540  2018_02_12  16_04_32  5391.0     104.067640
