Pt.        Date      Time        RT/s       R/Omiga    
  215  2018_02_13  10_07_07  2140.0     104.056420
  216  2018_02_13  10_07_17  2150.0     104.056620
  217  2018_02_13  10_07_27  2160.0     104.056450
  218  2018_02_13  10_07_37  2170.0     104.056540
  219  2018_02_13  10_07_47  2180.0     104.056510
  220  2018_02_13  10_07_57  2190.0     104.056680
  221  2018_02_13  10_08_07  2200.0     104.056860
  222  2018_02_13  10_08_17  2210.0     104.056770
  223  2018_02_13  10_08_27  2220.0     104.056920
  224  2018_02_13  10_08_37  2230.0     104.056860
  225  2018_02_13  10_08_47  2240.0     104.056920
  226  2018_02_13  10_08_57  2250.0     104.056740
  227  2018_02_13  10_09_07  2260.0     104.057060
  228  2018_02_13  10_09_17  2270.0     104.056950
  229  2018_02_13  10_09_27  2280.0     104.057040
  230  2018_02_13  10_09_37  2290.0     104.056950
  231  2018_02_13  10_09_47  2300.0     104.057090
  232  2018_02_13  10_09_57  2310.0     104.057530
  233  2018_02_13  10_10_07  2320.0     104.057060
  234  2018_02_13  10_10_17  2330.0     104.057330
  235  2018_02_13  10_10_27  2340.0     104.057480
  236  2018_02_13  10_10_37  2350.0     104.057710
  237  2018_02_13  10_10_47  2360.0     104.057740
  238  2018_02_13  10_10_57  2370.0     104.057650
  239  2018_02_13  10_11_07  2380.0     104.057480
  240  2018_02_13  10_11_17  2390.0     104.057560
  241  2018_02_13  10_11_27  2400.0     104.057890
  242  2018_02_13  10_11_37  2410.0     104.057950
  243  2018_02_13  10_11_47  2420.0     104.057860
  244  2018_02_13  10_11_57  2430.0     104.057740
  245  2018_02_13  10_12_07  2440.0     104.057970
  246  2018_02_13  10_12_17  2450.0     104.057510
  247  2018_02_13  10_12_27  2460.0     104.058060
  248  2018_02_13  10_12_37  2470.0     104.057740
  249  2018_02_13  10_12_47  2480.0     104.057890
  250  2018_02_13  10_12_57  2490.0     104.058030
  251  2018_02_13  10_13_07  2500.0     104.058000
  252  2018_02_13  10_13_17  2510.0     104.058060
  253  2018_02_13  10_13_27  2520.0     104.057770
  254  2018_02_13  10_13_37  2530.0     104.057650
  255  2018_02_13  10_13_47  2540.0     104.057860
  256  2018_02_13  10_13_57  2550.0     104.058300
  257  2018_02_13  10_14_07  2560.0     104.058030
  258  2018_02_13  10_14_17  2570.0     104.057860
  259  2018_02_13  10_14_27  2580.0     104.058300
  260  2018_02_13  10_14_37  2590.0     104.057890
  261  2018_02_13  10_14_47  2600.0     104.057860
  262  2018_02_13  10_14_57  2610.0     104.057890
  263  2018_02_13  10_15_07  2620.0     104.058470
  264  2018_02_13  10_15_17  2630.0     104.057970
  265  2018_02_13  10_15_27  2640.0     104.057740
  266  2018_02_13  10_15_37  2650.0     104.058060
  267  2018_02_13  10_15_47  2660.0     104.057920
  268  2018_02_13  10_15_57  2670.0     104.058500
  269  2018_02_13  10_16_07  2680.0     104.058000
  270  2018_02_13  10_16_17  2690.0     104.058120
  271  2018_02_13  10_16_27  2700.0     104.058270
  272  2018_02_13  10_16_37  2710.0     104.057590
  273  2018_02_13  10_16_47  2720.0     104.057680
  274  2018_02_13  10_16_57  2730.0     104.058270
  275  2018_02_13  10_17_07  2740.0     104.058270
  276  2018_02_13  10_17_17  2750.0     104.057970
  277  2018_02_13  10_17_27  2760.0     104.058650
  278  2018_02_13  10_17_37  2770.0     104.058000
  279  2018_02_13  10_17_47  2780.0     104.056830
  280  2018_02_13  10_17_57  2790.0     104.055890
  281  2018_02_13  10_18_07  2800.0     104.055770
  282  2018_02_13  10_18_17  2810.0     104.055630
  283  2018_02_13  10_18_27  2820.0     104.055270
  284  2018_02_13  10_18_37  2830.0     104.055510
  285  2018_02_13  10_18_47  2840.0     104.055010
  286  2018_02_13  10_18_57  2850.0     104.055600
  287  2018_02_13  10_19_07  2860.0     104.055510
  288  2018_02_13  10_19_17  2870.0     104.055770
  289  2018_02_13  10_19_27  2880.0     104.056120
  290  2018_02_13  10_19_37  2890.0     104.056120
  291  2018_02_13  10_19_47  2900.0     104.055710
  292  2018_02_13  10_19_57  2910.0     104.056270
  293  2018_02_13  10_20_07  2920.0     104.053800
  294  2018_02_13  10_20_17  2930.0     104.050520
  295  2018_02_13  10_20_27  2940.0     104.048550
  296  2018_02_13  10_20_37  2950.0     104.047490
  297  2018_02_13  10_20_47  2960.0     104.045930
  298  2018_02_13  10_20_57  2970.0     104.045640
  299  2018_02_13  10_21_07  2980.0     104.045520
  300  2018_02_13  10_21_17  2990.0     104.045930
  301  2018_02_13  10_21_27  3000.0     104.046110
  302  2018_02_13  10_21_37  3010.0     104.046960
  303  2018_02_13  10_21_47  3020.0     104.047340
  304  2018_02_13  10_21_57  3030.0     104.047580
  305  2018_02_13  10_22_07  3040.0     104.048690
  306  2018_02_13  10_22_17  3050.0     104.049780
  307  2018_02_13  10_22_27  3060.0     104.052010
  308  2018_02_13  10_22_37  3070.0     104.055240
  309  2018_02_13  10_22_47  3080.0     104.058910
  310  2018_02_13  10_22_57  3090.0     104.060650
  311  2018_02_13  10_23_07  3100.0     104.062970
  312  2018_02_13  10_23_17  3110.0     104.065430
  313  2018_02_13  10_23_27  3120.0     104.066350
  314  2018_02_13  10_23_37  3130.0     104.066670
  315  2018_02_13  10_23_47  3140.0     104.066990
  316  2018_02_13  10_23_57  3150.0     104.066730
  317  2018_02_13  10_24_07  3160.0     104.067140
  318  2018_02_13  10_24_17  3170.0     104.066320
  319  2018_02_13  10_24_27  3180.0     104.065960
  320  2018_02_13  10_24_37  3190.0     104.065380
  321  2018_02_13  10_24_47  3200.0     104.064790
  322  2018_02_13  10_24_57  3210.0     104.064790
  323  2018_02_13  10_25_07  3220.0     104.063670
  324  2018_02_13  10_25_17  3230.0     104.062970
  325  2018_02_13  10_25_27  3240.0     104.062670
  326  2018_02_13  10_25_37  3250.0     104.062640
  327  2018_02_13  10_25_47  3260.0     104.061760
  328  2018_02_13  10_25_57  3270.0     104.061320
  329  2018_02_13  10_26_07  3280.0     104.061000
  330  2018_02_13  10_26_17  3290.0     104.060650
  331  2018_02_13  10_26_27  3300.0     104.060790
  332  2018_02_13  10_26_37  3310.0     104.060180
  333  2018_02_13  10_26_47  3320.0     104.059910
  334  2018_02_13  10_26_57  3330.0     104.060380
  335  2018_02_13  10_27_07  3340.0     104.060060
  336  2018_02_13  10_27_17  3350.0     104.059470
  337  2018_02_13  10_27_27  3360.0     104.059500
  338  2018_02_13  10_27_37  3370.0     104.059270
  339  2018_02_13  10_27_47  3380.0     104.059090
  340  2018_02_13  10_27_57  3390.0     104.059180
  341  2018_02_13  10_28_07  3400.0     104.059270
  342  2018_02_13  10_28_17  3410.0     104.059330
  343  2018_02_13  10_28_27  3420.0     104.059180
  344  2018_02_13  10_28_37  3430.0     104.059410
  345  2018_02_13  10_28_47  3440.0     104.059120
  346  2018_02_13  10_28_57  3450.0     104.059180
  347  2018_02_13  10_29_07  3460.0     104.059360
  348  2018_02_13  10_29_17  3470.0     104.058910
  349  2018_02_13  10_29_27  3480.0     104.058890
  350  2018_02_13  10_29_37  3490.0     104.058770
  351  2018_02_13  10_29_47  3500.0     104.059180
  352  2018_02_13  10_29_57  3510.0     104.058710
  353  2018_02_13  10_30_07  3520.0     104.059090
  354  2018_02_13  10_30_17  3530.0     104.058890
  355  2018_02_13  10_30_27  3540.0     104.059300
  356  2018_02_13  10_30_37  3550.0     104.059060
  357  2018_02_13  10_30_47  3560.0     104.059180
  358  2018_02_13  10_30_57  3570.0     104.059000
  359  2018_02_13  10_31_07  3580.0     104.059300
  360  2018_02_13  10_31_17  3590.0     104.059270
  361  2018_02_13  10_31_27  3600.0     104.059030
  362  2018_02_13  10_31_37  3610.0     104.059300
  363  2018_02_13  10_31_47  3620.0     104.059360
  364  2018_02_13  10_31_57  3630.0     104.059180
  365  2018_02_13  10_32_07  3640.0     104.059380
  366  2018_02_13  10_32_17  3650.0     104.059680
  367  2018_02_13  10_32_27  3660.0     104.059470
  368  2018_02_13  10_32_37  3670.0     104.059410
  369  2018_02_13  10_32_47  3680.0     104.059270
  370  2018_02_13  10_32_57  3690.0     104.059470
  371  2018_02_13  10_33_07  3700.0     104.059470
  372  2018_02_13  10_33_17  3710.0     104.059330
  373  2018_02_13  10_33_27  3720.0     104.059590
  374  2018_02_13  10_33_37  3730.0     104.059380
  375  2018_02_13  10_33_47  3740.0     104.059970
  376  2018_02_13  10_33_57  3750.0     104.059650
  377  2018_02_13  10_34_07  3760.0     104.059120
  378  2018_02_13  10_34_17  3770.0     104.059380
  379  2018_02_13  10_34_27  3780.0     104.059740
  380  2018_02_13  10_34_37  3790.0     104.059710
  381  2018_02_13  10_34_47  3800.0     104.059470
  382  2018_02_13  10_34_57  3810.0     104.059740
  383  2018_02_13  10_35_07  3820.0     104.059410
  384  2018_02_13  10_35_17  3830.0     104.059330
  385  2018_02_13  10_35_27  3840.0     104.059590
  386  2018_02_13  10_35_37  3850.0     104.059210
  387  2018_02_13  10_35_47  3860.0     104.059680
  388  2018_02_13  10_35_57  3870.0     104.059150
  389  2018_02_13  10_36_07  3880.0     104.059360
  390  2018_02_13  10_36_17  3890.0     104.058910
  391  2018_02_13  10_36_27  3900.0     104.059210
  392  2018_02_13  10_36_37  3910.0     104.059380
  393  2018_02_13  10_36_47  3920.0     104.058940
  394  2018_02_13  10_36_57  3930.0     104.059270
  395  2018_02_13  10_37_07  3940.0     104.059210
  396  2018_02_13  10_37_17  3950.0     104.059590
  397  2018_02_13  10_37_27  3960.0     104.059150
  398  2018_02_13  10_37_37  3970.0     104.059030
  399  2018_02_13  10_37_47  3980.0     104.059030
  400  2018_02_13  10_37_57  3990.0     104.059560
  401  2018_02_13  10_38_07  4000.0     104.059240
  402  2018_02_13  10_38_17  4010.0     104.059410
  403  2018_02_13  10_38_27  4020.0     104.058940
  404  2018_02_13  10_38_37  4030.0     104.059360
  405  2018_02_13  10_38_47  4040.0     104.059560
  406  2018_02_13  10_38_57  4050.0     104.059120
  407  2018_02_13  10_39_07  4060.0     104.059330
  408  2018_02_13  10_39_17  4070.0     104.059090
  409  2018_02_13  10_39_27  4080.0     104.059030
  410  2018_02_13  10_39_37  4090.0     104.059440
  411  2018_02_13  10_39_47  4100.0     104.059120
  412  2018_02_13  10_39_57  4110.0     104.058830
  413  2018_02_13  10_40_07  4120.0     104.058680
  414  2018_02_13  10_40_17  4130.0     104.058800
  415  2018_02_13  10_40_27  4140.0     104.058890
  416  2018_02_13  10_40_37  4150.0     104.058770
  417  2018_02_13  10_40_47  4160.0     104.058680
  418  2018_02_13  10_40_57  4170.0     104.058770
  419  2018_02_13  10_41_07  4180.0     104.058680
  420  2018_02_13  10_41_17  4190.0     104.058710
  421  2018_02_13  10_41_27  4200.0     104.058440
  422  2018_02_13  10_41_37  4210.0     104.058120
  423  2018_02_13  10_41_47  4220.0     104.058420
  424  2018_02_13  10_41_57  4230.0     104.058470
  425  2018_02_13  10_42_07  4240.0     104.058500
  426  2018_02_13  10_42_17  4250.0     104.058240
  427  2018_02_13  10_42_27  4260.0     104.058530
  428  2018_02_13  10_42_37  4270.0     104.058590
  429  2018_02_13  10_42_47  4280.0     104.058420
  430  2018_02_13  10_42_57  4290.0     104.058620
  431  2018_02_13  10_43_07  4300.0     104.058590
  432  2018_02_13  10_43_17  4310.0     104.058300
  433  2018_02_13  10_43_27  4320.0     104.058590
  434  2018_02_13  10_43_37  4330.0     104.058620
  435  2018_02_13  10_43_47  4340.0     104.058180
  436  2018_02_13  10_43_57  4350.0     104.058770
  437  2018_02_13  10_44_07  4360.0     104.058650
  438  2018_02_13  10_44_17  4370.0     104.058620
  439  2018_02_13  10_44_27  4380.0     104.058530
  440  2018_02_13  10_44_37  4390.0     104.058330
  441  2018_02_13  10_44_47  4400.0     104.058680
  442  2018_02_13  10_44_57  4410.0     104.058330
  443  2018_02_13  10_45_07  4420.0     104.058970
  444  2018_02_13  10_45_17  4430.0     104.058740
  445  2018_02_13  10_45_27  4440.0     104.058240
  446  2018_02_13  10_45_37  4450.0     104.058470
  447  2018_02_13  10_45_47  4460.0     104.058590
  448  2018_02_13  10_45_57  4470.0     104.058390
  449  2018_02_13  10_46_07  4480.0     104.058620
  450  2018_02_13  10_46_17  4490.0     104.058440
  451  2018_02_13  10_46_27  4500.0     104.058710
  452  2018_02_13  10_46_37  4510.0     104.058590
  453  2018_02_13  10_46_47  4520.0     104.058890
  454  2018_02_13  10_46_57  4530.0     104.058860
  455  2018_02_13  10_47_07  4540.0     104.058330
  456  2018_02_13  10_47_17  4550.0     104.058770
  457  2018_02_13  10_47_27  4560.0     104.059360
  458  2018_02_13  10_47_37  4570.0     104.058940
  459  2018_02_13  10_47_47  4580.0     104.058470
  460  2018_02_13  10_47_57  4590.0     104.058970
  461  2018_02_13  10_48_07  4600.0     104.058940
  462  2018_02_13  10_48_17  4610.0     104.058650
  463  2018_02_13  10_48_27  4620.0     104.059300
  464  2018_02_13  10_48_37  4630.0     104.058650
  465  2018_02_13  10_48_47  4640.0     104.058800
  466  2018_02_13  10_48_57  4650.0     104.058890
  467  2018_02_13  10_49_07  4660.0     104.058770
  468  2018_02_13  10_49_17  4670.0     104.058970
  469  2018_02_13  10_49_27  4680.0     104.059150
  470  2018_02_13  10_49_37  4690.0     104.059000
  471  2018_02_13  10_49_47  4700.0     104.058830
  472  2018_02_13  10_49_57  4710.0     104.059030
  473  2018_02_13  10_50_07  4720.0     104.058680
  474  2018_02_13  10_50_17  4730.0     104.058890
  475  2018_02_13  10_50_27  4740.0     104.059150
  476  2018_02_13  10_50_37  4750.0     104.059150
  477  2018_02_13  10_50_47  4760.0     104.059090
  478  2018_02_13  10_50_57  4770.0     104.059210
  479  2018_02_13  10_51_07  4780.0     104.059030
  480  2018_02_13  10_51_17  4790.0     104.059060
  481  2018_02_13  10_51_27  4800.0     104.058970
  482  2018_02_13  10_51_37  4810.0     104.059410
  483  2018_02_13  10_51_47  4820.0     104.058800
  484  2018_02_13  10_51_57  4830.0     104.058740
  485  2018_02_13  10_52_07  4840.0     104.059240
  486  2018_02_13  10_52_17  4850.0     104.059470
  487  2018_02_13  10_52_27  4860.0     104.058890
  488  2018_02_13  10_52_37  4870.0     104.059030
  489  2018_02_13  10_52_47  4880.0     104.059240
  490  2018_02_13  10_52_57  4890.0     104.059590
  491  2018_02_13  10_53_07  4900.0     104.059770
  492  2018_02_13  10_53_17  4910.0     104.059090
  493  2018_02_13  10_53_27  4920.0     104.058940
  494  2018_02_13  10_53_37  4930.0     104.059500
  495  2018_02_13  10_53_47  4940.0     104.059410
  496  2018_02_13  10_53_57  4950.0     104.059410
  497  2018_02_13  10_54_07  4960.0     104.059740
  498  2018_02_13  10_54_17  4970.0     104.059680
  499  2018_02_13  10_54_27  4980.0     104.059500
  500  2018_02_13  10_54_37  4990.0     104.059030
  501  2018_02_13  10_54_47  5000.0     104.059970
  502  2018_02_13  10_54_57  5010.0     104.059500
  503  2018_02_13  10_55_07  5020.0     104.059710
  504  2018_02_13  10_55_17  5030.0     104.059560
  505  2018_02_13  10_55_27  5040.0     104.059440
  506  2018_02_13  10_55_37  5050.0     104.059530
  507  2018_02_13  10_55_47  5060.0     104.059440
  508  2018_02_13  10_55_57  5070.0     104.059410
  509  2018_02_13  10_56_07  5080.0     104.059440
  510  2018_02_13  10_56_17  5090.0     104.059470
  511  2018_02_13  10_56_27  5100.0     104.059470
  512  2018_02_13  10_56_37  5110.0     104.059180
  513  2018_02_13  10_56_47  5120.0     104.059590
  514  2018_02_13  10_56_57  5130.0     104.059060
  515  2018_02_13  10_57_07  5140.0     104.059360
  516  2018_02_13  10_57_17  5150.0     104.059090
  517  2018_02_13  10_57_27  5160.0     104.059330
  518  2018_02_13  10_57_37  5170.0     104.059360
  519  2018_02_13  10_57_47  5180.0     104.059530
  520  2018_02_13  10_57_57  5190.0     104.059270
  521  2018_02_13  10_58_07  5200.0     104.059470
  522  2018_02_13  10_58_17  5210.0     104.059650
  523  2018_02_13  10_58_27  5220.0     104.059030
  524  2018_02_13  10_58_37  5230.0     104.059410
  525  2018_02_13  10_58_47  5240.0     104.059530
  526  2018_02_13  10_58_57  5250.0     104.059210
  527  2018_02_13  10_59_07  5260.0     104.059240
  528  2018_02_13  10_59_17  5270.0     104.059500
  529  2018_02_13  10_59_27  5280.0     104.060030
  530  2018_02_13  10_59_37  5290.0     104.059590
  531  2018_02_13  10_59_47  5300.0     104.059300
  532  2018_02_13  10_59_57  5310.0     104.059560
  533  2018_02_13  11_00_07  5320.0     104.059940
  534  2018_02_13  11_00_17  5330.0     104.059880
  535  2018_02_13  11_00_27  5340.0     104.060270
  536  2018_02_13  11_00_37  5350.0     104.059470
  537  2018_02_13  11_00_47  5360.0     104.060090
  538  2018_02_13  11_00_57  5370.0     104.059380
  539  2018_02_13  11_01_07  5380.0     104.059830
  540  2018_02_13  11_01_17  5390.0     104.059970
