Pt.        Date      Time        RT/s       R/Omiga    
  237  2018_04_13  12_27_11  2360.0     127.056100
  238  2018_04_13  12_27_21  2370.0     127.056400
  239  2018_04_13  12_27_31  2380.0     127.057000
  240  2018_04_13  12_27_41  2390.0     127.057300
  241  2018_04_13  12_27_51  2400.0     127.057300
  242  2018_04_13  12_28_01  2410.0     127.057600
  243  2018_04_13  12_28_11  2420.0     127.057900
  244  2018_04_13  12_28_21  2430.0     127.058200
  245  2018_04_13  12_28_31  2440.0     127.057600
  246  2018_04_13  12_28_41  2450.0     127.059100
  247  2018_04_13  12_28_51  2460.0     127.057900
  248  2018_04_13  12_29_01  2470.0     127.058800
  249  2018_04_13  12_29_11  2480.0     127.059400
  250  2018_04_13  12_29_21  2490.0     127.059900
  251  2018_04_13  12_29_31  2500.0     127.059400
  252  2018_04_13  12_29_41  2510.0     127.059700
  253  2018_04_13  12_29_51  2520.0     127.059700
  254  2018_04_13  12_30_01  2530.0     127.060200
  255  2018_04_13  12_30_11  2540.0     127.060500
  256  2018_04_13  12_30_21  2550.0     127.061100
  257  2018_04_13  12_30_31  2560.0     127.060800
  258  2018_04_13  12_30_41  2570.0     127.061700
  259  2018_04_13  12_30_51  2580.0     127.062000
  260  2018_04_13  12_31_01  2590.0     127.061700
  261  2018_04_13  12_31_11  2600.0     127.061400
  262  2018_04_13  12_31_21  2610.0     127.061700
  263  2018_04_13  12_31_31  2620.0     127.061400
  264  2018_04_13  12_31_41  2630.0     127.062000
  265  2018_04_13  12_31_51  2640.0     127.063200
  266  2018_04_13  12_32_01  2650.0     127.062300
  267  2018_04_13  12_32_11  2660.0     127.062300
  268  2018_04_13  12_32_21  2670.0     127.062000
  269  2018_04_13  12_32_31  2680.0     127.063500
  270  2018_04_13  12_32_41  2690.0     127.062600
  271  2018_04_13  12_32_51  2700.0     127.063500
  272  2018_04_13  12_33_01  2710.0     127.063800
  273  2018_04_13  12_33_11  2720.0     127.063500
  274  2018_04_13  12_33_21  2730.0     127.063200
