Timestamp	System State	Line State	Temperature	Temperature °F	Pressure AI	Density DMA HPM	Period	Density API 20 °C	API 20 °C	Spec.Grav.20/15.56°C	Density API 15 °C	API 15 °C	Spec.Grav.15/15.56°C	Generic AI 1	Periode (Raw)	Inline Pump Error	Density 15.56 °C	API 15.56 °C	Spec.Grav.15.56/15.56°C	Calibration DI	Flowstop	Hold
			°C	°F	bar	kg/m³	s	kg/m³	-	-	kg/m³	-	-	-	s	-	kg/m³	-	-	-	-	-
11/27/2018 8:38:18 AM	Error	Error	50.02	122.04	29.24	0.00	0.002640411	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002640411	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:38:28 AM	Error	Error	50.02	122.04	29.33	0.00	0.002640408	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002640408	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:38:38 AM	Error	Error	50.02	122.04	29.28	0.00	0.002640411	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002640411	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:38:48 AM	Error	Error	50.02	122.04	29.33	0.00	0.002640411	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002640411	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:38:58 AM	Error	Error	50.02	122.04	29.28	0.00	0.002640411	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002640411	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:39:08 AM	Error	Error	50.02	122.04	29.20	0.00	0.002640404	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002640404	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:39:18 AM	Error	Error	50.02	122.04	68.15	0.00	0.002643735	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002643735	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:39:28 AM	Error	Error	50.02	122.04	67.63	0.00	0.002643639	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002643639	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:39:38 AM	Error	Error	50.02	122.04	67.76	0.00	0.002643638	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002643638	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:39:48 AM	Error	Error	50.02	122.04	111.76	0.00	0.002647269	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647269	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:39:58 AM	Error	Error	50.02	122.04	111.72	0.00	0.002647227	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647227	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:40:08 AM	Error	Error	50.02	122.04	111.46	0.00	0.002647171	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647171	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:40:18 AM	Error	Error	50.02	122.04	111.29	0.00	0.002647139	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647139	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:40:28 AM	Error	Error	50.02	122.04	111.38	0.00	0.002647118	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647118	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:40:38 AM	Error	Error	50.03	122.05	114.59	0.00	0.002647293	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647293	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:40:48 AM	Error	Error	50.02	122.04	116.14	0.00	0.002647417	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647417	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:40:58 AM	Error	Error	50.02	122.04	119.48	0.00	0.002647681	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002647681	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:41:08 AM	Error	Error	50.02	122.04	124.02	0.00	0.002648028	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002648028	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:41:18 AM	Error	Error	50.02	122.04	127.62	0.00	0.002648373	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002648373	inactive	0.00	0.00	0.00000	inactive	0	0
11/27/2018 8:41:28 AM	Error	Error	50.02	122.04	130.02	0.00	0.002648474	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002648474	inactive	0.00	0.00	0.00000	inactive	0	0
