Timestamp	System State	Line State	Temperature	Temperature °F	Pressure AI	Density DMA HPM	Period	Density API 20 °C	API 20 °C	Spec.Grav.20/15.56°C	Density API 15 °C	API 15 °C	Spec.Grav.15/15.56°C	Generic AI 1	Periode (Raw)	Inline Pump Error	Density 15.56 °C	API 15.56 °C	Spec.Grav.15.56/15.56°C	Calibration DI	Flowstop	Hold
			°C	°F	bar	kg/m³	s	kg/m³	-	-	kg/m³	-	-	-	s	-	kg/m³	-	-	-	-	-
11/28/2018 8:53:09 AM	Error	Error	9.99	49.97	19.94	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:53:19 AM	Error	Error	9.99	49.98	19.94	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:53:29 AM	Error	Error	9.99	49.98	19.86	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:53:39 AM	Error	Error	9.99	49.98	19.86	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:53:49 AM	Error	Error	9.99	49.98	19.86	0.00	0.002626057	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626057	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:53:59 AM	Error	Error	9.99	49.98	19.90	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:54:09 AM	Error	Error	9.99	49.98	19.81	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:54:19 AM	Error	Error	9.99	49.98	19.81	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:54:29 AM	Error	Error	9.99	49.98	19.77	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:54:39 AM	Error	Error	9.99	49.98	19.90	0.00	0.002626057	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626057	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:54:49 AM	Error	Error	9.99	49.98	19.94	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:54:59 AM	Error	Error	9.99	49.98	19.94	0.00	0.002626055	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626055	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:55:09 AM	Error	Error	9.99	49.98	19.86	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:55:19 AM	Error	Error	9.99	49.98	19.90	0.00	0.002626057	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626057	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:55:29 AM	Error	Error	9.99	49.98	19.86	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:55:39 AM	Error	Error	9.99	49.98	19.90	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
11/28/2018 8:55:49 AM	Error	Error	9.99	49.98	19.90	0.00	0.002626052	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002626052	inactive	0.00	0.00	0.00000	inactive	0	0
