Pt.        Date      Time        RT/s       R/Omiga    
  127  2018_01_29  13_30_26  1260.0     123.056000
  128  2018_01_29  13_30_36  1270.0     123.055700
  129  2018_01_29  13_30_46  1280.0     123.056000
  130  2018_01_29  13_30_56  1290.0     123.056000
  131  2018_01_29  13_31_06  1300.0     123.056000
  132  2018_01_29  13_31_16  1310.0     123.055700
  133  2018_01_29  13_31_26  1320.0     123.055100
  134  2018_01_29  13_31_36  1330.0     123.055100
  135  2018_01_29  13_31_46  1340.0     123.055100
  136  2018_01_29  13_31_56  1350.0     123.055400
  137  2018_01_29  13_32_06  1360.0     123.055400
  138  2018_01_29  13_32_16  1370.0     123.054500
  139  2018_01_29  13_32_26  1380.0     123.055400
  140  2018_01_29  13_32_36  1390.0     123.055700
  141  2018_01_29  13_32_46  1400.0     123.055100
  142  2018_01_29  13_32_56  1410.0     123.054800
  143  2018_01_29  13_33_06  1420.0     123.054200
  144  2018_01_29  13_33_16  1430.0     123.055400
  145  2018_01_29  13_33_26  1440.0     123.055400
  146  2018_01_29  13_33_36  1450.0     123.054500
  147  2018_01_29  13_33_46  1460.0     123.054800
  148  2018_01_29  13_33_56  1470.0     123.055100
  149  2018_01_29  13_34_06  1480.0     123.055400
  150  2018_01_29  13_34_16  1490.0     123.055400
  151  2018_01_29  13_34_26  1500.0     123.055400
  152  2018_01_29  13_34_36  1510.0     123.054500
  153  2018_01_29  13_34_46  1520.0     123.054800
  154  2018_01_29  13_34_56  1530.0     123.055100
  155  2018_01_29  13_35_06  1540.0     123.054500
  156  2018_01_29  13_35_16  1550.0     123.054500
  157  2018_01_29  13_35_26  1560.0     123.054500
  158  2018_01_29  13_35_36  1570.0     123.055100
  159  2018_01_29  13_35_46  1580.0     123.054800
  160  2018_01_29  13_35_56  1590.0     123.054200
  161  2018_01_29  13_36_06  1600.0     123.054800
  162  2018_01_29  13_36_16  1610.0     123.055100
  163  2018_01_29  13_36_26  1620.0     123.055100
  164  2018_01_29  13_36_36  1630.0     123.054200
  165  2018_01_29  13_36_46  1640.0     123.054500
  166  2018_01_29  13_36_56  1650.0     123.054200
  167  2018_01_29  13_37_06  1660.0     123.053900
  168  2018_01_29  13_37_16  1670.0     123.053300
  169  2018_01_29  13_37_26  1680.0     123.053300
  170  2018_01_29  13_37_36  1690.0     123.053300
  171  2018_01_29  13_37_46  1700.0     123.053900
  172  2018_01_29  13_37_56  1710.0     123.053600
  173  2018_01_29  13_38_06  1720.0     123.053000
  174  2018_01_29  13_38_16  1730.0     123.053000
  175  2018_01_29  13_38_26  1740.0     123.054200
  176  2018_01_29  13_38_36  1750.0     123.054500
  177  2018_01_29  13_38_46  1760.0     123.053900
  178  2018_01_29  13_38_56  1770.0     123.053900
  179  2018_01_29  13_39_06  1780.0     123.053300
  180  2018_01_29  13_39_16  1790.0     123.053900
  181  2018_01_29  13_39_26  1800.0     123.054200
  182  2018_01_29  13_39_36  1810.0     123.052700
  183  2018_01_29  13_39_46  1820.0     123.053600
  184  2018_01_29  13_39_56  1830.0     123.053600
  185  2018_01_29  13_40_06  1840.0     123.053900
  186  2018_01_29  13_40_16  1850.0     123.053300
  187  2018_01_29  13_40_26  1860.0     123.053900
  188  2018_01_29  13_40_36  1870.0     123.054500
  189  2018_01_29  13_40_46  1880.0     123.054800
  190  2018_01_29  13_40_56  1890.0     123.055400
  191  2018_01_29  13_41_06  1900.0     123.054800
  192  2018_01_29  13_41_16  1910.0     123.055100
  193  2018_01_29  13_41_26  1920.0     123.055400
  194  2018_01_29  13_41_36  1930.0     123.055700
  195  2018_01_29  13_41_46  1940.0     123.055400
  196  2018_01_29  13_41_56  1950.0     123.055100
  197  2018_01_29  13_42_06  1960.0     123.055700
  198  2018_01_29  13_42_16  1970.0     123.056600
  199  2018_01_29  13_42_26  1980.0     123.056300
  200  2018_01_29  13_42_36  1990.0     123.056900
  201  2018_01_29  13_42_46  2000.0     123.056600
  202  2018_01_29  13_42_56  2010.0     123.057200
  203  2018_01_29  13_43_06  2020.0     123.056600
  204  2018_01_29  13_43_16  2030.0     123.057400
  205  2018_01_29  13_43_26  2040.0     123.056300
  206  2018_01_29  13_43_36  2050.0     123.058000
  207  2018_01_29  13_43_46  2060.0     123.057400
  208  2018_01_29  13_43_56  2070.0     123.056900
  209  2018_01_29  13_44_06  2080.0     123.056900
  210  2018_01_29  13_44_16  2090.0     123.056900
  211  2018_01_29  13_44_26  2100.0     123.057200
  212  2018_01_29  13_44_36  2110.0     123.056900
  213  2018_01_29  13_44_46  2120.0     123.056900
  214  2018_01_29  13_44_56  2130.0     123.057200
  215  2018_01_29  13_45_06  2140.0     123.056600
  216  2018_01_29  13_45_16  2150.0     123.057200
  217  2018_01_29  13_45_26  2160.0     123.056300
  218  2018_01_29  13_45_36  2170.0     123.056600
  219  2018_01_29  13_45_46  2180.0     123.057200
  220  2018_01_29  13_45_56  2190.0     123.057400
