Timestamp	System State	Line State	Temperature	Temperature °F	Pressure AI	Density DMA HPM	Period	Density API 20 °C	API 20 °C	Spec.Grav.20/15.56°C	Density API 15 °C	API 15 °C	Spec.Grav.15/15.56°C	Generic AI 1	Periode (Raw)	Inline Pump Error	Density 15.56 °C	API 15.56 °C	Spec.Grav.15.56/15.56°C	Calibration DI	Flowstop	Hold
			°C	°F	bar	kg/m³	s	kg/m³	-	-	kg/m³	-	-	-	s	-	kg/m³	-	-	-	-	-
1/31/2018 10:11:24 AM	Error	Error	19.51	67.12	-0.72	0.00	0.002627376	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627376	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:11:40 AM	Error	Error	19.50	67.10	-0.67	0.00	0.002627376	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627376	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:11:50 AM	Error	Error	19.49	67.09	-0.76	0.00	0.002627374	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627374	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:12:00 AM	Error	Error	19.49	67.07	-0.63	0.00	0.002627371	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627371	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:12:10 AM	Error	Error	19.48	67.06	-0.76	0.00	0.002627369	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627369	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:12:20 AM	Error	Error	19.47	67.05	-0.59	0.00	0.002627363	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627363	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:12:30 AM	Error	Error	19.47	67.04	-0.63	0.00	0.002627363	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627363	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:12:40 AM	Error	Error	19.46	67.03	-0.67	0.00	0.002627360	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627360	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:12:50 AM	Error	Error	19.45	67.02	-0.67	0.00	0.002627358	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627358	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:13:00 AM	Error	Error	19.45	67.01	-0.76	0.00	0.002627355	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627355	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:13:10 AM	Error	Error	19.44	67.00	-0.72	0.00	0.002627352	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627352	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:13:20 AM	Error	Error	19.43	66.98	-0.72	0.00	0.002627352	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627352	inactive	0.00	0.00	0.00000	inactive	0	0
1/31/2018 10:13:30 AM	Error	Error	19.43	66.97	-0.76	0.00	0.002627353	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627353	inactive	0.00	0.00	0.00000	inactive	0	0
