Timestamp	System State	Line State	Temperature	Temperature °F	Pressure AI	Density DMA HPM	Period	Density API 20 °C	API 20 °C	Spec.Grav.20/15.56°C	Density API 15 °C	API 15 °C	Spec.Grav.15/15.56°C	Generic AI 1	Periode (Raw)	Inline Pump Error	Density 15.56 °C	API 15.56 °C	Spec.Grav.15.56/15.56°C	Calibration DI	Flowstop	Hold
			°C	°F	bar	kg/m³	s	kg/m³	-	-	kg/m³	-	-	-	s	-	kg/m³	-	-	-	-	-
1/29/2018 9:22:45 AM	Error	Error	20.50	68.89	-0.72	0.00	0.002627689	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627689	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:23:03 AM	Error	Error	20.50	68.89	-0.67	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:23:13 AM	Error	Error	20.50	68.90	-0.67	0.00	0.002627693	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627693	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:23:23 AM	Error	Error	20.50	68.90	-0.67	0.00	0.002627689	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627689	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:23:33 AM	Error	Error	20.50	68.89	-0.67	0.00	0.002627694	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627694	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:23:43 AM	Error	Error	20.50	68.90	-0.72	0.00	0.002627689	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627689	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:23:53 AM	Error	Error	20.50	68.89	-0.72	0.00	0.002627690	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627690	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:24:03 AM	Error	Error	20.50	68.89	-0.63	0.00	0.002627690	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627690	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:24:13 AM	Error	Error	20.50	68.89	-0.72	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:24:23 AM	Error	Error	20.50	68.89	-0.67	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:24:33 AM	Error	Error	20.50	68.90	-0.67	0.00	0.002627690	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627690	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:24:43 AM	Error	Error	20.50	68.89	-0.63	0.00	0.002627690	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627690	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:24:53 AM	Error	Error	20.50	68.89	-0.63	0.00	0.002627686	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627686	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:25:03 AM	Error	Error	20.50	68.89	-0.63	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:25:13 AM	Error	Error	20.50	68.89	-0.67	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:25:23 AM	Error	Error	20.50	68.89	-0.63	0.00	0.002627690	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627690	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:25:33 AM	Error	Error	20.50	68.90	-0.72	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:25:43 AM	Error	Error	20.50	68.90	-0.67	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:25:53 AM	Error	Error	20.50	68.90	-0.72	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:26:03 AM	Error	Error	20.50	68.90	-0.72	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:26:13 AM	Error	Error	20.50	68.89	-0.76	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:26:23 AM	Error	Error	20.50	68.89	-0.76	0.00	0.002627689	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627689	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:26:33 AM	Error	Error	20.50	68.90	-0.76	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:26:43 AM	Error	Error	20.50	68.90	-0.72	0.00	0.002627689	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627689	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:26:53 AM	Error	Error	20.50	68.89	-0.72	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:27:03 AM	Error	Error	20.50	68.89	-0.72	0.00	0.002627693	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627693	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:27:13 AM	Error	Error	20.50	68.90	-0.67	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:27:23 AM	Error	Error	20.50	68.89	-0.67	0.00	0.002627691	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627691	inactive	0.00	0.00	0.00000	inactive	0	0
1/29/2018 9:27:33 AM	Error	Error	20.50	68.90	-0.59	0.00	0.002627688	0.00	0.00	0.00000	0.00	0.00	0.00000	inactive	0.002627688	inactive	0.00	0.00	0.00000	inactive	0	0
