Pt.        Date      Time        RT/s       R/Omiga    
  229  2018_03_02  09_10_28  2280.0     111.431730
  230  2018_03_02  09_10_38  2290.0     111.433820
  231  2018_03_02  09_10_48  2300.0     111.435670
  232  2018_03_02  09_10_58  2310.0     111.438200
  233  2018_03_02  09_11_08  2320.0     111.440930
  234  2018_03_02  09_11_18  2330.0     111.443100
  235  2018_03_02  09_11_28  2340.0     111.445540
  236  2018_03_02  09_11_38  2350.0     111.447180
  237  2018_03_02  09_11_48  2360.0     111.449380
  238  2018_03_02  09_11_58  2370.0     111.451590
  239  2018_03_02  09_12_08  2380.0     111.453500
  240  2018_03_02  09_12_18  2390.0     111.455850
  241  2018_03_02  09_12_28  2400.0     111.458020
  242  2018_03_02  09_12_38  2410.0     111.459460
  243  2018_03_02  09_12_48  2420.0     111.461630
  244  2018_03_02  09_12_58  2430.0     111.463780
  245  2018_03_02  09_13_08  2440.0     111.465180
  246  2018_03_02  09_13_18  2450.0     111.467240
  247  2018_03_02  09_13_28  2460.0     111.468830
  248  2018_03_02  09_13_38  2470.0     111.470680
  249  2018_03_02  09_13_48  2480.0     111.472940
  250  2018_03_02  09_13_58  2490.0     111.474730
  251  2018_03_02  09_14_08  2500.0     111.476460
  252  2018_03_02  09_14_18  2510.0     111.477840
  253  2018_03_02  09_14_28  2520.0     111.479840
  254  2018_03_02  09_14_38  2530.0     111.480990
  255  2018_03_02  09_14_48  2540.0     111.482720
  256  2018_03_02  09_14_58  2550.0     111.484250
  257  2018_03_02  09_15_08  2560.0     111.485480
  258  2018_03_02  09_15_18  2570.0     111.487330
  259  2018_03_02  09_15_28  2580.0     111.488970
  260  2018_03_02  09_15_38  2590.0     111.490650
  261  2018_03_02  09_15_48  2600.0     111.491650
  262  2018_03_02  09_15_58  2610.0     111.493760
  263  2018_03_02  09_16_08  2620.0     111.495050
  264  2018_03_02  09_16_18  2630.0     111.496490
  265  2018_03_02  09_16_28  2640.0     111.497900
  266  2018_03_02  09_16_38  2650.0     111.499140
  267  2018_03_02  09_16_48  2660.0     111.500780
  268  2018_03_02  09_16_58  2670.0     111.502040
  269  2018_03_02  09_17_08  2680.0     111.503330
  270  2018_03_02  09_17_18  2690.0     111.504540
  271  2018_03_02  09_17_28  2700.0     111.506120
  272  2018_03_02  09_17_38  2710.0     111.507560
  273  2018_03_02  09_17_48  2720.0     111.508740
  274  2018_03_02  09_17_58  2730.0     111.510150
  275  2018_03_02  09_18_08  2740.0     111.510880
  276  2018_03_02  09_18_18  2750.0     111.512500
  277  2018_03_02  09_18_28  2760.0     111.513260
  278  2018_03_02  09_18_38  2770.0     111.514790
  279  2018_03_02  09_18_48  2780.0     111.516020
  280  2018_03_02  09_18_58  2790.0     111.516840
  281  2018_03_02  09_19_08  2800.0     111.518020
  282  2018_03_02  09_19_18  2810.0     111.519250
  283  2018_03_02  09_19_28  2820.0     111.520460
  284  2018_03_02  09_19_38  2830.0     111.522040
  285  2018_03_02  09_19_48  2840.0     111.522720
  286  2018_03_02  09_19_58  2850.0     111.523980
  287  2018_03_02  09_20_08  2860.0     111.524690
  288  2018_03_02  09_20_18  2870.0     111.525710
  289  2018_03_02  09_20_28  2880.0     111.527010
  290  2018_03_02  09_20_38  2890.0     111.528030
  291  2018_03_02  09_20_48  2900.0     111.529330
  292  2018_03_02  09_20_58  2910.0     111.529800
  293  2018_03_02  09_21_08  2920.0     111.530940
  294  2018_03_02  09_21_18  2930.0     111.532060
  295  2018_03_02  09_21_28  2940.0     111.532500
  296  2018_03_02  09_21_38  2950.0     111.533410
  297  2018_03_02  09_21_48  2960.0     111.534550
  298  2018_03_02  09_21_58  2970.0     111.535990
  299  2018_03_02  09_22_08  2980.0     111.536760
  300  2018_03_02  09_22_18  2990.0     111.537700
  301  2018_03_02  09_22_28  3000.0     111.538340
  302  2018_03_02  09_22_38  3010.0     111.539490
  303  2018_03_02  09_22_48  3020.0     111.540130
  304  2018_03_02  09_22_58  3030.0     111.540870
  305  2018_03_02  09_23_08  3040.0     111.542070
  306  2018_03_02  09_23_18  3050.0     111.542920
  307  2018_03_02  09_23_28  3060.0     111.543450
  308  2018_03_02  09_23_38  3070.0     111.544450
  309  2018_03_02  09_23_48  3080.0     111.545270
  310  2018_03_02  09_23_58  3090.0     111.546100
  311  2018_03_02  09_24_08  3100.0     111.546390
  312  2018_03_02  09_24_18  3110.0     111.547360
  313  2018_03_02  09_24_28  3120.0     111.548180
  314  2018_03_02  09_24_38  3130.0     111.548620
  315  2018_03_02  09_24_48  3140.0     111.549060
  316  2018_03_02  09_24_58  3150.0     111.550150
  317  2018_03_02  09_25_08  3160.0     111.551120
  318  2018_03_02  09_25_18  3170.0     111.551150
  319  2018_03_02  09_25_28  3180.0     111.552230
  320  2018_03_02  09_25_38  3190.0     111.552910
  321  2018_03_02  09_25_48  3200.0     111.553790
  322  2018_03_02  09_25_58  3210.0     111.554380
  323  2018_03_02  09_26_08  3220.0     111.554730
  324  2018_03_02  09_26_18  3230.0     111.555410
  325  2018_03_02  09_26_28  3240.0     111.556520
  326  2018_03_02  09_26_38  3250.0     111.556320
  327  2018_03_02  09_26_48  3260.0     111.557140
  328  2018_03_02  09_26_58  3270.0     111.558280
  329  2018_03_02  09_27_08  3280.0     111.558670
  330  2018_03_02  09_27_18  3290.0     111.559460
  331  2018_03_02  09_27_28  3300.0     111.559870
  332  2018_03_02  09_27_38  3310.0     111.560310
  333  2018_03_02  09_27_48  3320.0     111.560600
  334  2018_03_02  09_27_58  3330.0     111.561340
  335  2018_03_02  09_28_08  3340.0     111.562040
  336  2018_03_02  09_28_18  3350.0     111.562250
  337  2018_03_02  09_28_28  3360.0     111.563420
  338  2018_03_02  09_28_38  3370.0     111.563570
  339  2018_03_02  09_28_48  3380.0     111.564040
  340  2018_03_02  09_28_58  3390.0     111.564300
  341  2018_03_02  09_29_08  3400.0     111.564770
  342  2018_03_02  09_29_18  3410.0     111.565680
  343  2018_03_02  09_29_28  3420.0     111.566390
  344  2018_03_02  09_29_38  3430.0     111.566510
  345  2018_03_02  09_29_48  3440.0     111.567420
  346  2018_03_02  09_29_58  3450.0     111.567390
  347  2018_03_02  09_30_08  3460.0     111.568090
  348  2018_03_02  09_30_18  3470.0     111.568590
  349  2018_03_02  09_30_28  3480.0     111.569380
  350  2018_03_02  09_30_38  3490.0     111.569680
  351  2018_03_02  09_30_48  3500.0     111.570150
  352  2018_03_02  09_30_58  3510.0     111.570910
  353  2018_03_02  09_31_08  3520.0     111.571000
  354  2018_03_02  09_31_18  3530.0     111.571290
  355  2018_03_02  09_31_28  3540.0     111.572150
  356  2018_03_02  09_31_38  3550.0     111.572350
  357  2018_03_02  09_31_48  3560.0     111.573530
  358  2018_03_02  09_31_58  3570.0     111.573730
  359  2018_03_02  09_32_08  3580.0     111.573910
  360  2018_03_02  09_32_18  3590.0     111.574320
  361  2018_03_02  09_32_28  3600.0     111.574910
  362  2018_03_02  09_32_38  3610.0     111.574670
  363  2018_03_02  09_32_48  3620.0     111.575880
  364  2018_03_02  09_32_58  3630.0     111.576020
  365  2018_03_02  09_33_08  3640.0     111.576230
  366  2018_03_02  09_33_18  3650.0     111.576730
  367  2018_03_02  09_33_28  3660.0     111.576760
  368  2018_03_02  09_33_38  3670.0     111.577370
  369  2018_03_02  09_33_48  3680.0     111.577550
  370  2018_03_02  09_33_58  3690.0     111.578110
  371  2018_03_02  09_34_08  3700.0     111.578610
  372  2018_03_02  09_34_18  3710.0     111.578490
  373  2018_03_02  09_34_28  3720.0     111.578930
  374  2018_03_02  09_34_38  3730.0     111.579280
  375  2018_03_02  09_34_48  3740.0     111.579580
  376  2018_03_02  09_34_58  3750.0     111.580080
  377  2018_03_02  09_35_08  3760.0     111.580250
  378  2018_03_02  09_35_18  3770.0     111.579930
  379  2018_03_02  09_35_28  3780.0     111.580870
  380  2018_03_02  09_35_38  3790.0     111.580870
  381  2018_03_02  09_35_48  3800.0     111.581130
  382  2018_03_02  09_35_58  3810.0     111.581510
  383  2018_03_02  09_36_08  3820.0     111.581430
  384  2018_03_02  09_36_18  3830.0     111.581870
  385  2018_03_02  09_36_28  3840.0     111.581930
  386  2018_03_02  09_36_38  3850.0     111.581930
  387  2018_03_02  09_36_48  3860.0     111.582540
  388  2018_03_02  09_36_58  3870.0     111.582070
  389  2018_03_02  09_37_08  3880.0     111.582870
  390  2018_03_02  09_37_18  3890.0     111.583220
  391  2018_03_02  09_37_28  3900.0     111.583450
  392  2018_03_02  09_37_38  3910.0     111.583190
  393  2018_03_02  09_37_48  3920.0     111.583480
  394  2018_03_02  09_37_58  3930.0     111.583830
  395  2018_03_02  09_38_08  3940.0     111.584360
  396  2018_03_02  09_38_18  3950.0     111.584890
  397  2018_03_02  09_38_28  3960.0     111.584690
  398  2018_03_02  09_38_38  3970.0     111.584980
  399  2018_03_02  09_38_48  3980.0     111.585240
  400  2018_03_02  09_38_58  3990.0     111.585010
  401  2018_03_02  09_39_08  4000.0     111.585630
  402  2018_03_02  09_39_18  4010.0     111.585680
  403  2018_03_02  09_39_28  4020.0     111.585830
  404  2018_03_02  09_39_38  4030.0     111.586040
  405  2018_03_02  09_39_48  4040.0     111.586390
  406  2018_03_02  09_39_58  4050.0     111.586450
  407  2018_03_02  09_40_08  4060.0     111.586540
  408  2018_03_02  09_40_18  4070.0     111.586980
  409  2018_03_02  09_40_28  4080.0     111.587210
  410  2018_03_02  09_40_38  4090.0     111.587620
  411  2018_03_02  09_40_48  4100.0     111.587800
  412  2018_03_02  09_40_58  4110.0     111.587710
  413  2018_03_02  09_41_08  4120.0     111.588500
  414  2018_03_02  09_41_18  4130.0     111.588680
  415  2018_03_02  09_41_28  4140.0     111.589180
  416  2018_03_02  09_41_38  4150.0     111.589210
  417  2018_03_02  09_41_48  4160.0     111.589590
  418  2018_03_02  09_41_58  4170.0     111.589470
  419  2018_03_02  09_42_08  4180.0     111.589680
  420  2018_03_02  09_42_18  4190.0     111.589880
  421  2018_03_02  09_42_28  4200.0     111.590180
  422  2018_03_02  09_42_38  4210.0     111.590210
  423  2018_03_02  09_42_48  4220.0     111.590500
  424  2018_03_02  09_42_58  4230.0     111.590710
  425  2018_03_02  09_43_08  4240.0     111.590880
  426  2018_03_02  09_43_18  4250.0     111.590970
  427  2018_03_02  09_43_28  4260.0     111.591590
  428  2018_03_02  09_43_38  4270.0     111.591320
  429  2018_03_02  09_43_48  4280.0     111.591530
  430  2018_03_02  09_43_58  4290.0     111.591500
  431  2018_03_02  09_44_08  4300.0     111.591850
  432  2018_03_02  09_44_18  4310.0     111.592090
  433  2018_03_02  09_44_28  4320.0     111.592150
  434  2018_03_02  09_44_38  4330.0     111.592440
  435  2018_03_02  09_44_48  4340.0     111.592530
  436  2018_03_02  09_44_58  4350.0     111.592940
  437  2018_03_02  09_45_08  4360.0     111.592620
  438  2018_03_02  09_45_18  4370.0     111.592940
  439  2018_03_02  09_45_28  4380.0     111.592670
  440  2018_03_02  09_45_38  4390.0     111.593170
  441  2018_03_02  09_45_48  4400.0     111.593170
  442  2018_03_02  09_45_58  4410.0     111.593440
  443  2018_03_02  09_46_08  4420.0     111.593230
  444  2018_03_02  09_46_18  4430.0     111.593610
  445  2018_03_02  09_46_28  4440.0     111.593940
  446  2018_03_02  09_46_38  4450.0     111.593820
  447  2018_03_02  09_46_48  4460.0     111.593940
  448  2018_03_02  09_46_58  4470.0     111.594030
  449  2018_03_02  09_47_08  4480.0     111.594000
  450  2018_03_02  09_47_18  4490.0     111.594200
  451  2018_03_02  09_47_28  4500.0     111.594700
  452  2018_03_02  09_47_38  4510.0     111.594290
  453  2018_03_02  09_47_48  4520.0     111.594730
  454  2018_03_02  09_47_58  4530.0     111.594670
  455  2018_03_02  09_48_08  4540.0     111.595050
  456  2018_03_02  09_48_18  4550.0     111.594850
  457  2018_03_02  09_48_28  4560.0     111.594880
  458  2018_03_02  09_48_38  4570.0     111.595200
  459  2018_03_02  09_48_48  4580.0     111.595380
  460  2018_03_02  09_48_58  4590.0     111.596170
  461  2018_03_02  09_49_08  4600.0     111.595790
  462  2018_03_02  09_49_18  4610.0     111.595930
  463  2018_03_02  09_49_28  4620.0     111.596430
  464  2018_03_02  09_49_38  4630.0     111.596370
  465  2018_03_02  09_49_48  4640.0     111.596460
  466  2018_03_02  09_49_58  4650.0     111.595960
  467  2018_03_02  09_50_08  4660.0     111.596610
  468  2018_03_02  09_50_18  4670.0     111.596900
  469  2018_03_02  09_50_28  4680.0     111.596790
  470  2018_03_02  09_50_38  4690.0     111.596900
  471  2018_03_02  09_50_48  4700.0     111.596700
  472  2018_03_02  09_50_58  4710.0     111.596960
  473  2018_03_02  09_51_08  4720.0     111.596490
  474  2018_03_02  09_51_18  4730.0     111.597370
  475  2018_03_02  09_51_28  4740.0     111.596790
  476  2018_03_02  09_51_38  4750.0     111.596550
  477  2018_03_02  09_51_48  4760.0     111.597110
  478  2018_03_02  09_51_58  4770.0     111.597520
  479  2018_03_02  09_52_08  4780.0     111.597490
  480  2018_03_02  09_52_18  4790.0     111.597550
  481  2018_03_02  09_52_28  4800.0     111.597780
  482  2018_03_02  09_52_38  4810.0     111.597730
  483  2018_03_02  09_52_48  4820.0     111.597990
  484  2018_03_02  09_52_58  4830.0     111.597780
  485  2018_03_02  09_53_08  4840.0     111.598250
  486  2018_03_02  09_53_18  4850.0     111.598200
  487  2018_03_02  09_53_28  4860.0     111.598370
  488  2018_03_02  09_53_38  4870.0     111.598170
  489  2018_03_02  09_53_48  4880.0     111.598460
  490  2018_03_02  09_53_58  4890.0     111.598580
  491  2018_03_02  09_54_08  4900.0     111.598170
  492  2018_03_02  09_54_18  4910.0     111.598520
  493  2018_03_02  09_54_28  4920.0     111.598550
  494  2018_03_02  09_54_38  4930.0     111.599220
  495  2018_03_02  09_54_48  4940.0     111.598720
  496  2018_03_02  09_54_58  4950.0     111.598960
  497  2018_03_02  09_55_08  4960.0     111.598930
  498  2018_03_02  09_55_18  4970.0     111.599140
  499  2018_03_02  09_55_28  4980.0     111.599310
  500  2018_03_02  09_55_38  4990.0     111.599280
  501  2018_03_02  09_55_48  5000.0     111.599990
  502  2018_03_02  09_55_58  5010.0     111.599690
  503  2018_03_02  09_56_08  5020.0     111.599960
  504  2018_03_02  09_56_18  5030.0     111.600430
  505  2018_03_02  09_56_28  5040.0     111.600050
  506  2018_03_02  09_56_38  5050.0     111.599990
  507  2018_03_02  09_56_48  5060.0     111.600250
  508  2018_03_02  09_56_58  5070.0     111.600630
  509  2018_03_02  09_57_08  5080.0     111.600810
  510  2018_03_02  09_57_18  5090.0     111.601190
  511  2018_03_02  09_57_28  5100.0     111.600630
  512  2018_03_02  09_57_38  5110.0     111.600840
  513  2018_03_02  09_57_48  5120.0     111.601070
  514  2018_03_02  09_57_58  5130.0     111.601040
  515  2018_03_02  09_58_08  5140.0     111.601220
  516  2018_03_02  09_58_18  5150.0     111.601070
  517  2018_03_02  09_58_28  5160.0     111.601340
  518  2018_03_02  09_58_38  5170.0     111.601720
  519  2018_03_02  09_58_48  5180.0     111.601660
  520  2018_03_02  09_58_58  5190.0     111.601250
  521  2018_03_02  09_59_08  5200.0     111.601570
  522  2018_03_02  09_59_18  5210.0     111.601810
  523  2018_03_02  09_59_28  5220.0     111.601570
  524  2018_03_02  09_59_38  5230.0     111.602130
  525  2018_03_02  09_59_48  5240.0     111.602220
  526  2018_03_02  09_59_58  5250.0     111.602420
  527  2018_03_02  10_00_08  5260.0     111.602040
  528  2018_03_02  10_00_18  5270.0     111.602420
  529  2018_03_02  10_00_28  5280.0     111.602420
  530  2018_03_02  10_00_38  5290.0     111.602280
  531  2018_03_02  10_00_48  5300.0     111.602190
  532  2018_03_02  10_00_58  5310.0     111.602510
  533  2018_03_02  10_01_08  5320.0     111.602660
  534  2018_03_02  10_01_18  5330.0     111.602510
  535  2018_03_02  10_01_28  5340.0     111.602630
  536  2018_03_02  10_01_38  5350.0     111.602570
  537  2018_03_02  10_01_48  5360.0     111.602780
  538  2018_03_02  10_01_58  5370.0     111.602630
  539  2018_03_02  10_02_08  5380.0     111.602720
  540  2018_03_02  10_02_18  5390.0     111.602480
