Pt.        Date      Time        RT/s       R/Omiga    
   72  2018_03_01  09_46_57   710.0     108.171490
   73  2018_03_01  09_47_07   720.0     108.142390
   74  2018_03_01  09_47_17   730.0     108.113640
   75  2018_03_01  09_47_27   740.0     108.084880
   76  2018_03_01  09_47_37   750.0     108.056630
   77  2018_03_01  09_47_47   760.0     108.028110
   78  2018_03_01  09_47_57   770.0     108.000660
   79  2018_03_01  09_48_07   780.0     107.972930
   80  2018_03_01  09_48_17   790.0     107.945620
   81  2018_03_01  09_48_27   800.0     107.918480
   82  2018_03_01  09_48_37   810.0     107.891230
   83  2018_03_01  09_48_47   820.0     107.864770
   84  2018_03_01  09_48_57   830.0     107.837950
   85  2018_03_01  09_49_07   840.0     107.812170
   86  2018_03_01  09_49_17   850.0     107.785970
   87  2018_03_01  09_49_27   860.0     107.760210
   88  2018_03_01  09_49_37   870.0     107.734840
   89  2018_03_01  09_49_47   880.0     107.709520
   90  2018_03_01  09_49_57   890.0     107.684380
   91  2018_03_01  09_50_07   900.0     107.659710
   92  2018_03_01  09_50_17   910.0     107.634960
   93  2018_03_01  09_50_27   920.0     107.610490
   94  2018_03_01  09_50_37   930.0     107.585760
   95  2018_03_01  09_50_47   940.0     107.562560
   96  2018_03_01  09_50_57   950.0     107.538100
   97  2018_03_01  09_51_07   960.0     107.514280
   98  2018_03_01  09_51_17   970.0     107.490930
   99  2018_03_01  09_51_27   980.0     107.467760
  100  2018_03_01  09_51_37   990.0     107.444560
  101  2018_03_01  09_51_47  1000.0     107.421770
  102  2018_03_01  09_51_57  1010.0     107.398800
  103  2018_03_01  09_52_07  1020.0     107.376840
  104  2018_03_01  09_52_17  1030.0     107.354250
  105  2018_03_01  09_52_27  1040.0     107.331760
  106  2018_03_01  09_52_37  1050.0     107.309580
  107  2018_03_01  09_52_47  1060.0     107.288050
  108  2018_03_01  09_52_57  1070.0     107.266650
  109  2018_03_01  09_53_07  1080.0     107.245000
  110  2018_03_01  09_53_17  1090.0     107.224090
  111  2018_03_01  09_53_27  1100.0     107.203330
  112  2018_03_01  09_53_37  1110.0     107.181800
  113  2018_03_01  09_53_47  1120.0     107.161180
  114  2018_03_01  09_53_57  1130.0     107.140860
  115  2018_03_01  09_54_07  1140.0     107.120590
  116  2018_03_01  09_54_17  1150.0     107.100270
  117  2018_03_01  09_54_27  1160.0     107.079710
  118  2018_03_01  09_54_37  1170.0     107.060100
  119  2018_03_01  09_54_47  1180.0     107.040450
  120  2018_03_01  09_54_57  1190.0     107.020800
  121  2018_03_01  09_55_07  1200.0     107.001390
  122  2018_03_01  09_55_17  1210.0     106.982120
  123  2018_03_01  09_55_27  1220.0     106.962770
  124  2018_03_01  09_55_37  1230.0     106.943650
  125  2018_03_01  09_55_47  1240.0     106.924910
  126  2018_03_01  09_55_57  1250.0     106.906440
  127  2018_03_01  09_56_07  1260.0     106.887530
  128  2018_03_01  09_56_17  1270.0     106.869020
  129  2018_03_01  09_56_27  1280.0     106.850810
  130  2018_03_01  09_56_37  1290.0     106.832660
  131  2018_03_01  09_56_47  1300.0     106.814930
  132  2018_03_01  09_56_57  1310.0     106.797160
  133  2018_03_01  09_57_07  1320.0     106.779600
  134  2018_03_01  09_57_17  1330.0     106.762330
  135  2018_03_01  09_57_27  1340.0     106.744820
  136  2018_03_01  09_57_37  1350.0     106.727610
  137  2018_03_01  09_57_47  1360.0     106.710110
  138  2018_03_01  09_57_57  1370.0     106.693460
  139  2018_03_01  09_58_07  1380.0     106.676280
  140  2018_03_01  09_58_17  1390.0     106.659540
  141  2018_03_01  09_58_27  1400.0     106.643060
  142  2018_03_01  09_58_37  1410.0     106.626940
  143  2018_03_01  09_58_47  1420.0     106.610110
  144  2018_03_01  09_58_57  1430.0     106.593960
  145  2018_03_01  09_59_07  1440.0     106.578040
  146  2018_03_01  09_59_17  1450.0     106.562120
  147  2018_03_01  09_59_27  1460.0     106.546410
  148  2018_03_01  09_59_37  1470.0     106.530640
  149  2018_03_01  09_59_47  1480.0     106.514840
  150  2018_03_01  09_59_57  1490.0     106.499130
  151  2018_03_01  10_00_07  1500.0     106.484260
  152  2018_03_01  10_00_17  1510.0     106.468380
  153  2018_03_01  10_00_27  1520.0     106.453750
  154  2018_03_01  10_00_37  1530.0     106.438360
  155  2018_03_01  10_00_47  1540.0     106.423680
  156  2018_03_01  10_00_57  1550.0     106.408990
  157  2018_03_01  10_01_07  1560.0     106.394010
  158  2018_03_01  10_01_17  1570.0     106.379680
  159  2018_03_01  10_01_27  1580.0     106.365380
  160  2018_03_01  10_01_37  1590.0     106.350810
  161  2018_03_01  10_01_47  1600.0     106.336630
  162  2018_03_01  10_01_57  1610.0     106.322620
  163  2018_03_01  10_02_07  1620.0     106.308460
  164  2018_03_01  10_02_17  1630.0     106.294630
  165  2018_03_01  10_02_27  1640.0     106.280680
  166  2018_03_01  10_02_37  1650.0     106.267230
  167  2018_03_01  10_02_47  1660.0     106.253400
  168  2018_03_01  10_02_57  1670.0     106.239980
  169  2018_03_01  10_03_07  1680.0     106.226550
  170  2018_03_01  10_03_17  1690.0     106.213430
  171  2018_03_01  10_03_27  1700.0     106.200390
  172  2018_03_01  10_03_37  1710.0     106.187290
  173  2018_03_01  10_03_47  1720.0     106.174190
  174  2018_03_01  10_03_57  1730.0     106.161270
  175  2018_03_01  10_04_07  1740.0     106.148580
  176  2018_03_01  10_04_17  1750.0     106.135480
  177  2018_03_01  10_04_27  1760.0     106.123120
  178  2018_03_01  10_04_37  1770.0     106.110520
  179  2018_03_01  10_04_47  1780.0     106.097860
  180  2018_03_01  10_04_57  1790.0     106.085850
  181  2018_03_01  10_05_07  1800.0     106.074220
  182  2018_03_01  10_05_17  1810.0     106.061210
  183  2018_03_01  10_05_27  1820.0     106.049550
  184  2018_03_01  10_05_37  1830.0     106.037450
  185  2018_03_01  10_05_47  1840.0     106.025470
  186  2018_03_01  10_05_57  1850.0     106.013960
  187  2018_03_01  10_06_07  1860.0     106.002210
  188  2018_03_01  10_06_17  1870.0     105.990430
  189  2018_03_01  10_06_27  1880.0     105.978950
  190  2018_03_01  10_06_37  1890.0     105.967320
  191  2018_03_01  10_06_47  1900.0     105.956220
  192  2018_03_01  10_06_57  1910.0     105.945060
  193  2018_03_01  10_07_07  1920.0     105.933430
  194  2018_03_01  10_07_17  1930.0     105.922500
  195  2018_03_01  10_07_27  1940.0     105.911690
  196  2018_03_01  10_07_37  1950.0     105.900590
  197  2018_03_01  10_07_47  1960.0     105.889900
  198  2018_03_01  10_07_57  1970.0     105.879120
  199  2018_03_01  10_08_07  1980.0     105.868610
  200  2018_03_01  10_08_17  1990.0     105.857830
  201  2018_03_01  10_08_27  2000.0     105.847910
  202  2018_03_01  10_08_37  2010.0     105.836660
  203  2018_03_01  10_08_47  2020.0     105.826640
  204  2018_03_01  10_08_57  2030.0     105.816040
  205  2018_03_01  10_09_07  2040.0     105.806110
  206  2018_03_01  10_09_17  2050.0     105.795660
  207  2018_03_01  10_09_27  2060.0     105.785440
  208  2018_03_01  10_09_37  2070.0     105.775540
  209  2018_03_01  10_09_47  2080.0     105.765380
  210  2018_03_01  10_09_57  2090.0     105.756070
  211  2018_03_01  10_10_07  2100.0     105.745940
  212  2018_03_01  10_10_17  2110.0     105.736300
  213  2018_03_01  10_10_27  2120.0     105.726550
  214  2018_03_01  10_10_37  2130.0     105.717040
  215  2018_03_01  10_10_47  2140.0     105.707320
  216  2018_03_01  10_10_57  2150.0     105.697800
  217  2018_03_01  10_11_07  2160.0     105.688960
  218  2018_03_01  10_11_17  2170.0     105.679620
  219  2018_03_01  10_11_27  2180.0     105.670050
  220  2018_03_01  10_11_37  2190.0     105.661210
  221  2018_03_01  10_11_47  2200.0     105.651720
  222  2018_03_01  10_11_57  2210.0     105.642970
  223  2018_03_01  10_12_07  2220.0     105.634190
  224  2018_03_01  10_12_17  2230.0     105.625230
  225  2018_03_01  10_12_27  2240.0     105.616300
  226  2018_03_01  10_12_37  2250.0     105.607610
  227  2018_03_01  10_12_47  2260.0     105.598920
  228  2018_03_01  10_12_57  2270.0     105.590050
  229  2018_03_01  10_13_07  2280.0     105.581770
  230  2018_03_01  10_13_17  2290.0     105.573190
  231  2018_03_01  10_13_27  2300.0     105.564560
  232  2018_03_01  10_13_37  2310.0     105.555780
  233  2018_03_01  10_13_47  2320.0     105.547730
  234  2018_03_01  10_13_57  2330.0     105.539330
  235  2018_03_01  10_14_07  2340.0     105.531490
  236  2018_03_01  10_14_17  2350.0     105.523290
  237  2018_03_01  10_14_27  2360.0     105.515100
  238  2018_03_01  10_14_37  2370.0     105.506880
  239  2018_03_01  10_14_47  2380.0     105.499300
  240  2018_03_01  10_14_57  2390.0     105.490900
  241  2018_03_01  10_15_07  2400.0     105.482910
  242  2018_03_01  10_15_17  2410.0     105.475250
  243  2018_03_01  10_15_27  2420.0     105.467320
  244  2018_03_01  10_15_37  2430.0     105.459860
  245  2018_03_01  10_15_47  2440.0     105.452310
  246  2018_03_01  10_15_57  2450.0     105.444730
  247  2018_03_01  10_16_07  2460.0     105.437360
  248  2018_03_01  10_16_17  2470.0     105.429200
  249  2018_03_01  10_16_27  2480.0     105.422410
  250  2018_03_01  10_16_37  2490.0     105.415100
  251  2018_03_01  10_16_47  2500.0     105.407490
  252  2018_03_01  10_16_57  2510.0     105.400300
  253  2018_03_01  10_17_07  2520.0     105.393010
  254  2018_03_01  10_17_17  2530.0     105.385970
  255  2018_03_01  10_17_27  2540.0     105.378540
  256  2018_03_01  10_17_37  2550.0     105.371520
  257  2018_03_01  10_17_47  2560.0     105.364410
  258  2018_03_01  10_17_57  2570.0     105.358240
  259  2018_03_01  10_18_07  2580.0     105.350690
  260  2018_03_01  10_18_17  2590.0     105.343590
  261  2018_03_01  10_18_27  2600.0     105.336540
  262  2018_03_01  10_18_37  2610.0     105.329990
  263  2018_03_01  10_18_47  2620.0     105.323210
  264  2018_03_01  10_18_57  2630.0     105.316920
  265  2018_03_01  10_19_07  2640.0     105.309810
  266  2018_03_01  10_19_17  2650.0     105.303620
  267  2018_03_01  10_19_27  2660.0     105.297150
  268  2018_03_01  10_19_37  2670.0     105.290520
  269  2018_03_01  10_19_47  2680.0     105.284260
  270  2018_03_01  10_19_57  2690.0     105.277570
  271  2018_03_01  10_20_07  2700.0     105.271050
  272  2018_03_01  10_20_17  2710.0     105.264700
  273  2018_03_01  10_20_27  2720.0     105.258450
  274  2018_03_01  10_20_37  2730.0     105.252400
  275  2018_03_01  10_20_47  2740.0     105.245670
  276  2018_03_01  10_20_57  2750.0     105.240030
  277  2018_03_01  10_21_07  2760.0     105.233950
  278  2018_03_01  10_21_17  2770.0     105.227320
  279  2018_03_01  10_21_27  2780.0     105.221800
  280  2018_03_01  10_21_37  2790.0     105.215800
  281  2018_03_01  10_21_47  2800.0     105.209750
  282  2018_03_01  10_21_57  2810.0     105.204320
  283  2018_03_01  10_22_07  2820.0     105.198480
  284  2018_03_01  10_22_17  2830.0     105.192280
  285  2018_03_01  10_22_27  2840.0     105.186700
  286  2018_03_01  10_22_37  2850.0     105.180880
  287  2018_03_01  10_22_47  2860.0     105.175130
  288  2018_03_01  10_22_57  2870.0     105.169840
  289  2018_03_01  10_23_07  2880.0     105.164120
  290  2018_03_01  10_23_17  2890.0     105.158860
  291  2018_03_01  10_23_27  2900.0     105.152870
  292  2018_03_01  10_23_37  2910.0     105.147640
  293  2018_03_01  10_23_47  2920.0     105.142240
  294  2018_03_01  10_23_57  2930.0     105.136450
  295  2018_03_01  10_24_07  2940.0     105.131130
  296  2018_03_01  10_24_17  2950.0     105.126230
  297  2018_03_01  10_24_27  2960.0     105.120970
  298  2018_03_01  10_24_37  2970.0     105.115770
  299  2018_03_01  10_24_47  2980.0     105.110050
  300  2018_03_01  10_24_57  2990.0     105.105610
  301  2018_03_01  10_25_07  3000.0     105.099970
  302  2018_03_01  10_25_17  3010.0     105.095480
  303  2018_03_01  10_25_27  3020.0     105.090340
  304  2018_03_01  10_25_37  3030.0     105.084820
  305  2018_03_01  10_25_47  3040.0     105.080300
  306  2018_03_01  10_25_57  3050.0     105.074890
  307  2018_03_01  10_26_07  3060.0     105.070340
  308  2018_03_01  10_26_17  3070.0     105.065520
  309  2018_03_01  10_26_27  3080.0     105.060650
  310  2018_03_01  10_26_37  3090.0     105.055660
  311  2018_03_01  10_26_47  3100.0     105.050720
  312  2018_03_01  10_26_57  3110.0     105.046050
  313  2018_03_01  10_27_07  3120.0     105.041940
  314  2018_03_01  10_27_17  3130.0     105.036420
  315  2018_03_01  10_27_27  3140.0     105.031660
  316  2018_03_01  10_27_37  3150.0     105.027370
  317  2018_03_01  10_27_47  3160.0     105.022500
  318  2018_03_01  10_27_57  3170.0     105.018040
  319  2018_03_01  10_28_07  3180.0     105.013510
  320  2018_03_01  10_28_17  3190.0     105.009080
  321  2018_03_01  10_28_27  3200.0     105.004670
  322  2018_03_01  10_28_37  3210.0     104.999830
  323  2018_03_01  10_28_47  3220.0     104.996040
  324  2018_03_01  10_28_57  3230.0     104.991020
  325  2018_03_01  10_29_07  3240.0     104.987050
  326  2018_03_01  10_29_17  3250.0     104.983170
  327  2018_03_01  10_29_27  3260.0     104.978680
  328  2018_03_01  10_29_37  3270.0     104.974310
  329  2018_03_01  10_29_47  3280.0     104.970110
  330  2018_03_01  10_29_57  3290.0     104.966230
  331  2018_03_01  10_30_07  3300.0     104.961910
  332  2018_03_01  10_30_17  3310.0     104.958060
  333  2018_03_01  10_30_27  3320.0     104.953480
  334  2018_03_01  10_30_37  3330.0     104.949250
  335  2018_03_01  10_30_47  3340.0     104.945580
  336  2018_03_01  10_30_57  3350.0     104.941680
  337  2018_03_01  10_31_07  3360.0     104.937650
  338  2018_03_01  10_31_17  3370.0     104.933540
  339  2018_03_01  10_31_27  3380.0     104.929640
  340  2018_03_01  10_31_37  3390.0     104.925730
  341  2018_03_01  10_31_47  3400.0     104.922060
  342  2018_03_01  10_31_57  3410.0     104.917800
  343  2018_03_01  10_32_07  3420.0     104.914130
  344  2018_03_01  10_32_17  3430.0     104.910720
  345  2018_03_01  10_32_27  3440.0     104.906430
  346  2018_03_01  10_32_37  3450.0     104.903150
  347  2018_03_01  10_32_47  3460.0     104.899180
  348  2018_03_01  10_32_57  3470.0     104.895690
  349  2018_03_01  10_33_07  3480.0     104.891690
  350  2018_03_01  10_33_17  3490.0     104.888640
  351  2018_03_01  10_33_27  3500.0     104.884670
  352  2018_03_01  10_33_37  3510.0     104.880940
  353  2018_03_01  10_33_47  3520.0     104.877540
  354  2018_03_01  10_33_57  3530.0     104.873980
  355  2018_03_01  10_34_07  3540.0     104.870610
  356  2018_03_01  10_34_17  3550.0     104.866850
  357  2018_03_01  10_34_27  3560.0     104.863440
  358  2018_03_01  10_34_37  3570.0     104.859970
  359  2018_03_01  10_34_47  3580.0     104.857100
  360  2018_03_01  10_34_57  3590.0     104.853010
  361  2018_03_01  10_35_07  3600.0     104.849870
  362  2018_03_01  10_35_17  3610.0     104.846490
  363  2018_03_01  10_35_27  3620.0     104.843350
  364  2018_03_01  10_35_37  3630.0     104.840000
  365  2018_03_01  10_35_47  3640.0     104.836650
  366  2018_03_01  10_35_57  3650.0     104.833390
  367  2018_03_01  10_36_07  3660.0     104.829690
  368  2018_03_01  10_36_17  3670.0     104.826760
  369  2018_03_01  10_36_27  3680.0     104.823500
  370  2018_03_01  10_36_37  3690.0     104.820030
  371  2018_03_01  10_36_47  3700.0     104.817150
  372  2018_03_01  10_36_57  3710.0     104.814130
  373  2018_03_01  10_37_07  3720.0     104.810870
  374  2018_03_01  10_37_17  3730.0     104.808050
  375  2018_03_01  10_37_27  3740.0     104.804640
  376  2018_03_01  10_37_37  3750.0     104.801760
  377  2018_03_01  10_37_47  3760.0     104.798710
  378  2018_03_01  10_37_57  3770.0     104.795360
  379  2018_03_01  10_38_07  3780.0     104.792750
  380  2018_03_01  10_38_17  3790.0     104.789550
  381  2018_03_01  10_38_27  3800.0     104.786760
  382  2018_03_01  10_38_37  3810.0     104.783670
  383  2018_03_01  10_38_47  3820.0     104.780620
  384  2018_03_01  10_38_57  3830.0     104.777300
  385  2018_03_01  10_39_07  3840.0     104.775040
  386  2018_03_01  10_39_17  3850.0     104.772310
  387  2018_03_01  10_39_27  3860.0     104.768990
  388  2018_03_01  10_39_37  3870.0     104.767050
  389  2018_03_01  10_39_47  3880.0     104.763670
  390  2018_03_01  10_39_57  3890.0     104.761120
  391  2018_03_01  10_40_07  3900.0     104.758150
  392  2018_03_01  10_40_17  3910.0     104.755600
  393  2018_03_01  10_40_27  3920.0     104.752480
  394  2018_03_01  10_40_37  3930.0     104.749690
  395  2018_03_01  10_40_47  3940.0     104.747110
  396  2018_03_01  10_40_57  3950.0     104.744670
  397  2018_03_01  10_41_07  3960.0     104.742090
  398  2018_03_01  10_41_17  3970.0     104.739440
  399  2018_03_01  10_41_27  3980.0     104.736630
  400  2018_03_01  10_41_37  3990.0     104.733510
  401  2018_03_01  10_41_47  4000.0     104.731430
  402  2018_03_01  10_41_57  4010.0     104.729020
  403  2018_03_01  10_42_07  4020.0     104.726200
  404  2018_03_01  10_42_17  4030.0     104.723940
  405  2018_03_01  10_42_27  4040.0     104.721150
  406  2018_03_01  10_42_37  4050.0     104.718710
  407  2018_03_01  10_42_47  4060.0     104.716420
  408  2018_03_01  10_42_57  4070.0     104.713750
  409  2018_03_01  10_43_07  4080.0     104.711490
  410  2018_03_01  10_43_17  4090.0     104.708640
  411  2018_03_01  10_43_27  4100.0     104.706700
  412  2018_03_01  10_43_37  4110.0     104.704110
  413  2018_03_01  10_43_47  4120.0     104.701560
  414  2018_03_01  10_43_57  4130.0     104.699270
  415  2018_03_01  10_44_07  4140.0     104.696770
  416  2018_03_01  10_44_17  4150.0     104.694420
  417  2018_03_01  10_44_27  4160.0     104.692280
  418  2018_03_01  10_44_37  4170.0     104.689960
  419  2018_03_01  10_44_47  4180.0     104.687580
  420  2018_03_01  10_44_57  4190.0     104.685110
  421  2018_03_01  10_45_07  4200.0     104.683320
  422  2018_03_01  10_45_17  4210.0     104.681000
  423  2018_03_01  10_45_27  4220.0     104.678560
  424  2018_03_01  10_45_37  4230.0     104.676420
  425  2018_03_01  10_45_47  4240.0     104.674480
  426  2018_03_01  10_45_57  4250.0     104.672480
  427  2018_03_01  10_46_07  4260.0     104.670050
  428  2018_03_01  10_46_17  4270.0     104.667730
  429  2018_03_01  10_46_27  4280.0     104.665350
  430  2018_03_01  10_46_37  4290.0     104.663500
  431  2018_03_01  10_46_47  4300.0     104.661650
  432  2018_03_01  10_46_57  4310.0     104.659880
  433  2018_03_01  10_47_07  4320.0     104.657360
  434  2018_03_01  10_47_17  4330.0     104.655690
  435  2018_03_01  10_47_27  4340.0     104.653220
  436  2018_03_01  10_47_37  4350.0     104.651250
  437  2018_03_01  10_47_47  4360.0     104.649550
  438  2018_03_01  10_47_57  4370.0     104.647140
  439  2018_03_01  10_48_07  4380.0     104.645200
  440  2018_03_01  10_48_17  4390.0     104.643500
  441  2018_03_01  10_48_27  4400.0     104.641530
  442  2018_03_01  10_48_37  4410.0     104.639620
  443  2018_03_01  10_48_47  4420.0     104.637650
  444  2018_03_01  10_48_57  4430.0     104.635770
  445  2018_03_01  10_49_07  4440.0     104.633980
  446  2018_03_01  10_49_17  4450.0     104.632010
  447  2018_03_01  10_49_27  4460.0     104.629960
  448  2018_03_01  10_49_37  4470.0     104.628230
  449  2018_03_01  10_49_47  4480.0     104.626140
  450  2018_03_01  10_49_57  4490.0     104.624440
  451  2018_03_01  10_50_07  4500.0     104.622650
  452  2018_03_01  10_50_17  4510.0     104.620620
  453  2018_03_01  10_50_27  4520.0     104.619420
  454  2018_03_01  10_50_37  4530.0     104.617240
  455  2018_03_01  10_50_47  4540.0     104.615300
  456  2018_03_01  10_50_57  4550.0     104.613890
  457  2018_03_01  10_51_07  4560.0     104.611960
  458  2018_03_01  10_51_17  4570.0     104.609750
  459  2018_03_01  10_51_27  4580.0     104.608430
  460  2018_03_01  10_51_37  4590.0     104.606930
  461  2018_03_01  10_51_47  4600.0     104.605020
  462  2018_03_01  10_51_57  4610.0     104.603500
  463  2018_03_01  10_52_07  4620.0     104.601410
  464  2018_03_01  10_52_17  4630.0     104.599970
  465  2018_03_01  10_52_27  4640.0     104.598240
  466  2018_03_01  10_52_37  4650.0     104.596600
  467  2018_03_01  10_52_47  4660.0     104.594800
  468  2018_03_01  10_52_57  4670.0     104.593160
  469  2018_03_01  10_53_07  4680.0     104.591810
  470  2018_03_01  10_53_17  4690.0     104.590370
  471  2018_03_01  10_53_27  4700.0     104.588700
  472  2018_03_01  10_53_37  4710.0     104.586730
  473  2018_03_01  10_53_47  4720.0     104.585290
  474  2018_03_01  10_53_57  4730.0     104.584030
  475  2018_03_01  10_54_07  4740.0     104.582700
  476  2018_03_01  10_54_17  4750.0     104.580770
  477  2018_03_01  10_54_27  4760.0     104.579390
  478  2018_03_01  10_54_37  4770.0     104.577540
  479  2018_03_01  10_54_47  4780.0     104.576570
  480  2018_03_01  10_54_57  4790.0     104.574510
  481  2018_03_01  10_55_07  4800.0     104.572720
  482  2018_03_01  10_55_17  4810.0     104.571810
  483  2018_03_01  10_55_27  4820.0     104.570430
  484  2018_03_01  10_55_37  4830.0     104.569050
  485  2018_03_01  10_55_47  4840.0     104.567430
  486  2018_03_01  10_55_57  4850.0     104.566110
  487  2018_03_01  10_56_07  4860.0     104.564350
  488  2018_03_01  10_56_17  4870.0     104.562620
  489  2018_03_01  10_56_27  4880.0     104.561500
  490  2018_03_01  10_56_37  4890.0     104.560180
  491  2018_03_01  10_56_47  4900.0     104.558560
  492  2018_03_01  10_56_57  4910.0     104.556980
  493  2018_03_01  10_57_07  4920.0     104.555690
  494  2018_03_01  10_57_17  4930.0     104.554220
  495  2018_03_01  10_57_27  4940.0     104.552950
  496  2018_03_01  10_57_37  4950.0     104.551720
  497  2018_03_01  10_57_47  4960.0     104.549900
  498  2018_03_01  10_57_57  4970.0     104.548990
  499  2018_03_01  10_58_07  4980.0     104.547490
  500  2018_03_01  10_58_17  4990.0     104.546520
  501  2018_03_01  10_58_27  5000.0     104.544440
  502  2018_03_01  10_58_37  5010.0     104.543590
  503  2018_03_01  10_58_47  5020.0     104.542150
  504  2018_03_01  10_58_57  5030.0     104.540910
  505  2018_03_01  10_59_07  5040.0     104.539740
  506  2018_03_01  10_59_17  5050.0     104.538560
  507  2018_03_01  10_59_27  5060.0     104.537270
  508  2018_03_01  10_59_37  5070.0     104.535510
  509  2018_03_01  10_59_47  5080.0     104.534360
  510  2018_03_01  10_59_57  5090.0     104.533250
  511  2018_03_01  11_00_07  5100.0     104.532040
  512  2018_03_01  11_00_17  5110.0     104.530690
  513  2018_03_01  11_00_27  5120.0     104.529080
  514  2018_03_01  11_00_37  5130.0     104.528140
  515  2018_03_01  11_00_47  5140.0     104.526870
  516  2018_03_01  11_00_57  5150.0     104.525930
  517  2018_03_01  11_01_07  5160.0     104.524440
  518  2018_03_01  11_01_17  5170.0     104.523200
  519  2018_03_01  11_01_27  5180.0     104.522150
  520  2018_03_01  11_01_37  5190.0     104.520620
  521  2018_03_01  11_01_47  5200.0     104.519860
  522  2018_03_01  11_01_57  5210.0     104.518950
  523  2018_03_01  11_02_07  5220.0     104.517390
  524  2018_03_01  11_02_17  5230.0     104.516160
  525  2018_03_01  11_02_27  5240.0     104.515130
  526  2018_03_01  11_02_37  5250.0     104.514330
  527  2018_03_01  11_02_47  5260.0     104.512920
  528  2018_03_01  11_02_57  5270.0     104.511430
  529  2018_03_01  11_03_07  5280.0     104.510690
  530  2018_03_01  11_03_17  5290.0     104.509610
  531  2018_03_01  11_03_27  5300.0     104.508400
  532  2018_03_01  11_03_37  5310.0     104.507320
  533  2018_03_01  11_03_47  5320.0     104.506400
  534  2018_03_01  11_03_57  5330.0     104.504880
  535  2018_03_01  11_04_07  5340.0     104.504470
  536  2018_03_01  11_04_17  5350.0     104.502670
  537  2018_03_01  11_04_27  5360.0     104.501970
  538  2018_03_01  11_04_37  5370.0     104.501090
  539  2018_03_01  11_04_47  5380.0     104.499970
  540  2018_03_01  11_04_57  5390.0     104.498530
